Country,Year,cumulative_estimated_daily_excess_deaths,cumulative_estimated_daily_excess_deaths_ci_95_top,cumulative_estimated_daily_excess_deaths_ci_95_bot,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k
Niue,222,-0.237577999,0.334495519,-0.50018848,-14.71982649,20.72462946,-30.99061216,-0.002306061,0.001366365,-0.003820941,-0.142878608,0.08465706,-0.236737348
Niue,229,-0.253745844,0.341174291,-0.535616378,-15.72155166,21.1384319,-33.18564917,-0.002309692,0.001469204,-0.003827727,-0.143103596,0.091028729,-0.23715779
Niue,236,-0.269427884,0.351622141,-0.57028704,-16.69317742,21.78575844,-35.33376953,-0.002240291,0.001450771,-0.003769202,-0.138803681,0.089886701,-0.233531728
Niue,243,-0.274205558,0.359630017,-0.592691336,-16.98919195,22.28190936,-36.72189194,-0.000682525,0.002173824,-0.003088068,-0.042287789,0.134685484,-0.191330083
Niue,250,-0.279361972,0.370792082,-0.614861909,-17.30867234,22.9734871,-38.09553338,-0.000736631,0.002189926,-0.00292541,-0.045640056,0.135683174,-0.181252144
Niue,257,-0.28499346,0.382992159,-0.642293449,-17.65758734,23.72937787,-39.79513313,-0.000804498,0.002040765,-0.002959254,-0.049845,0.126441448,-0.183349071
Niue,264,-0.288933745,0.393498914,-0.64906143,-17.901719,24.38035402,-40.2144628,-0.000562898,0.002015818,-0.002147209,-0.034875952,0.124895758,-0.133036477
Niue,271,-0.292773734,0.405358222,-0.653686972,-18.13963659,25.11513145,-40.50105153,-0.00054857,0.00193745,-0.001851239,-0.033988226,0.120040285,-0.114698807
Niue,278,-0.297885016,0.414930065,-0.675343274,-18.45632068,25.70818244,-41.84282984,-0.000730183,0.001896097,-0.002993333,-0.045240585,0.117478151,-0.185460511
Niue,285,-0.301635016,0.424053402,-0.680395263,-18.6886627,26.27344497,-42.15584035,-0.000535714,0.001854264,-0.002073747,-0.033191717,0.114886264,-0.128484958
Niue,292,-0.305385016,0.434666275,-0.685542314,-18.92100472,26.93099599,-42.47474062,-0.000535714,0.001876409,-0.001792072,-0.033191717,0.116258274,-0.111032975
Niue,299,-0.309100599,0.446017394,-0.691231168,-19.15121429,27.63428713,-42.82720992,-0.000530798,0.001821613,-0.002261405,-0.032887082,0.112863249,-0.140111851
Niue,306,-0.312816181,0.464187586,-0.697394565,-19.38142387,28.76007347,-43.20908084,-0.000530798,0.001827571,-0.001798804,-0.032887082,0.113232393,-0.111450089
Niue,313,-0.316531764,0.480280646,-0.703557961,-19.61163344,29.7571652,-43.59095175,-0.000530798,0.001827571,-0.001661753,-0.032887082,0.113232393,-0.102958679
Niue,320,-0.320247346,0.487223639,-0.709879241,-19.84184301,30.1873382,-43.98260476,-0.000530798,0.001934307,-0.001758394,-0.032887082,0.119845552,-0.108946334
Niue,327,-0.323952344,0.495905774,-0.716890764,-20.07139679,30.72526479,-44.41702377,-0.000529285,0.001826561,-0.001783526,-0.032793397,0.113169847,-0.110503475
Niue,334,-0.324185253,0.508460067,-0.716503042,-20.08582732,31.50310204,-44.39300139,-3.33E-05,0.003098615,-0.001531889,-0.002061504,0.19198359,-0.094912553
Niue,341,-0.324418162,0.520992212,-0.715781393,-20.10025785,32.27956703,-44.34828954,-3.33E-05,0.003101005,-0.001605489,-0.002061504,0.192131646,-0.099472705
Niue,348,-0.324543081,0.533737192,-0.714193282,-20.10799756,33.06921881,-44.24989355,-1.78E-05,0.00288947,-0.001605489,-0.001105673,0.179025426,-0.099472705
Niue,355,-0.324775989,0.546907518,-0.712712185,-20.12242809,33.88522416,-44.15812792,-3.33E-05,0.002891354,-0.001605489,-0.002061504,0.179142138,-0.099472705
Niue,362,-0.328605004,0.556453445,-0.712897946,-20.35966566,34.47666948,-44.16963729,-0.000547002,0.003069561,-0.001875273,-0.033891081,0.190183467,-0.116187947
Niue,369,-0.332310002,0.574269271,-0.718724838,-20.58921943,35.58050009,-44.53065914,-0.000529285,0.001704971,-0.00169354,-0.032793397,0.10563635,-0.104928119
Niue,376,-0.33591978,0.587812476,-0.725892276,-20.81287362,36.4196082,-44.97473829,-0.000515683,0.001592559,-0.001469343,-0.031950598,0.098671564,-0.091037357
Niue,383,-0.339506025,0.601042968,-0.733005834,-21.03506968,37.23934124,-45.4154792,-0.000512321,0.001568393,-0.001498729,-0.031742294,0.097174317,-0.092858075
Niue,390,-0.342996822,0.613991892,-0.740063165,-21.25135202,38.041629,-45.85273638,-0.000498685,0.001574216,-0.001570912,-0.030897478,0.09753505,-0.09733037
Niue,397,-0.346619143,0.626890425,-0.746228746,-21.47578332,38.84079459,-46.23474264,-0.000517474,0.001637831,-0.001582728,-0.032061613,0.101476524,-0.098062433
Niue,404,-0.350018466,0.634739014,-0.752241486,-21.68639816,39.32707643,-46.60727918,-0.000485618,0.001732413,-0.001671702,-0.030087835,0.107336616,-0.103575076
Niue,411,-0.35341779,0.635907646,-0.758720084,-21.89701301,39.39948241,-47.00867932,-0.000485618,0.001792697,-0.001653915,-0.030087835,0.111071667,-0.102473024
Niue,418,-0.356817113,0.637222827,-0.764781864,-22.10762785,39.48096822,-47.38425425,-0.000485618,0.00179659,-0.001746553,-0.030087835,0.111312876,-0.108212717
Niue,425,-0.371068452,0.634352206,-0.777829523,-22.99061041,39.30311069,-48.19265942,-0.002035905,0.000924996,-0.00275903,-0.126140365,0.057310768,-0.170943648
Niue,432,-0.385424828,0.638274255,-0.791323058,-23.88010084,39.54611244,-49.02869011,-0.002050911,0.000918055,-0.002745066,-0.127070062,0.056880739,-0.170078433
Niue,439,-0.399679485,0.645722807,-0.804069515,-24.76328902,40.00760884,-49.81843342,-0.00203638,0.000978942,-0.002611926,-0.12616974,0.060653134,-0.161829357
Niue,446,-0.414026841,0.653908247,-0.817180258,-25.6522206,40.51476125,-50.63074709,-0.002049622,0.000978942,-0.002611363,-0.126990226,0.060653134,-0.161794485
Niue,453,-0.427505702,0.659488344,-0.831268189,-26.48734211,40.8604922,-51.50360525,-0.001925552,0.000955244,-0.002497806,-0.119303072,0.05918488,-0.154758763
Niue,460,-0.443560258,0.661860039,-0.852680818,-27.48204823,41.00743738,-52.8302861,-0.002293508,0.001004057,-0.003396025,-0.142100875,0.062209237,-0.210410495
Niue,467,-0.458455697,0.663610081,-0.869743007,-28.40493786,41.11586622,-53.88742299,-0.00212792,0.000838423,-0.003116581,-0.131841375,0.05194693,-0.193096694
Niue,474,-0.473916906,0.665298962,-0.886805197,-29.36288142,41.22050569,-54.94455989,-0.002208744,0.001074952,-0.003101677,-0.136849081,0.066601723,-0.1921733
Niue,481,-0.488394381,0.669473165,-0.900548465,-30.25987493,41.47913039,-55.79606351,-0.002068211,0.000942877,-0.002664755,-0.12814193,0.058418642,-0.165102531
Niue,488,-0.502770138,0.670279348,-0.913796711,-31.15056619,41.52907982,-56.61689657,-0.00205368,0.000919908,-0.002767092,-0.127241608,0.056995516,-0.171443151
Niue,495,-0.518129629,0.671023838,-0.930307262,-32.1022075,41.57520683,-57.63985517,-0.002194213,0.001301282,-0.003146419,-0.135948759,0.08062465,-0.194945426
Niue,502,-0.532525179,0.671830022,-0.943516922,-32.99412509,41.62515626,-58.4582975,-0.002056507,0.000916962,-0.002761206,-0.127416798,0.056813008,-0.171078408
Niue,509,-0.547035649,0.673044768,-0.957015296,-33.89316287,41.70041934,-59.29462799,-0.002072924,0.001041644,-0.00286583,-0.128433969,0.064538036,-0.1775607
Niue,516,-0.556369657,0.680041818,-0.971957071,-34.47147813,42.13394165,-60.22038851,-0.00133343,0.000999579,-0.00251994,-0.082616466,0.061931759,-0.15613012
Niue,523,-0.56477096,0.687186497,-0.986204996,-34.99200496,42.57661071,-61.10315959,-0.001200186,0.001020668,-0.002270288,-0.074360975,0.063238436,-0.140662204
Niue,530,-0.573192525,0.688004851,-1.000137388,-35.51378716,42.62731421,-61.9663809,-0.001203081,0.000946783,-0.00203523,-0.074540315,0.05866067,-0.126098543
Niue,537,-0.581865444,0.696732865,-1.019881405,-36.05114276,43.16808334,-63.18967815,-0.001238988,0.001246859,-0.002911088,-0.076765085,0.077252732,-0.180364818
Niue,544,-0.587629159,0.709475771,-1.039179818,-36.40825028,43.95760662,-64.38536667,-0.000823388,0.001856509,-0.002756916,-0.05101536,0.115025368,-0.170812645
Niue,551,-0.591569311,0.710590913,-1.055095925,-36.65237365,44.02669844,-65.37149475,-0.000562879,0.002463902,-0.00227373,-0.034874768,0.152658129,-0.140875441
Niue,558,-0.592805668,0.712725385,-1.071244474,-36.72897574,44.15894576,-66.37202439,-0.000176623,0.003037697,-0.002306935,-0.010943155,0.188209251,-0.142932805
Niue,565,-0.594146294,0.719904164,-1.088304619,-36.81203806,44.60372762,-67.42903466,-0.000191518,0.003522121,-0.002313088,-0.011866046,0.218223116,-0.143313977
Niue,572,-0.593517666,0.726176706,-1.092864816,-36.77308956,44.99236099,-67.71157469,8.98E-05,0.0029648,-0.001625965,0.005564071,0.183692684,-0.100741334
Niue,579,-0.596773343,0.736459465,-1.108122952,-36.97480443,45.62945879,-68.65693632,-0.000465097,0.003571788,-0.002466454,-0.028816409,0.221300389,-0.152816227
Niue,586,-0.597252295,0.747764263,-1.118961979,-37.00447925,46.32988002,-69.32849932,-6.84E-05,0.003486155,-0.002593349,-0.004239261,0.215994718,-0.160678378
Niue,593,-0.601205466,0.762110636,-1.130238333,-37.24940932,47.2187507,-70.02715819,-0.000564739,0.003388567,-0.002632544,-0.034990009,0.20994839,-0.163106836
Niue,600,-0.604241657,0.776017432,-1.141996841,-37.4375252,48.08038614,-70.75569026,-0.000433741,0.002878106,-0.002636585,-0.026873697,0.178321294,-0.163357184
Niue,607,-0.607343472,0.793464381,-1.154080049,-37.62970709,49.16136189,-71.50434008,-0.000443117,0.002879884,-0.002672562,-0.027454556,0.178431468,-0.165586232
Niue,614,-0.610445288,0.811038998,-1.166151253,-37.82188898,50.25024768,-72.25224618,-0.000443117,0.003145452,-0.002524125,-0.027454556,0.194885475,-0.15638942
Niue,621,-0.613839016,0.835227014,-1.177746782,-38.03215715,51.74888563,-72.97068045,-0.000484818,0.003131893,-0.002527663,-0.03003831,0.194045392,-0.156608588
Niue,628,-0.617232745,0.859415031,-1.189237906,-38.24242532,53.24752358,-73.68264597,-0.000484818,0.003146958,-0.002527663,-0.03003831,0.19497882,-0.156608588
Niue,635,-0.619158259,0.883610157,-1.199842344,-38.36172611,54.74660203,-74.33967435,-0.000275074,0.003195138,-0.002632308,-0.01704297,0.19796395,-0.16309219
Niue,642,-0.633764056,0.88486106,-1.221327757,-39.26667015,54.82410532,-75.67086473,-0.002086542,0.001910637,-0.003290251,-0.12927772,0.118378972,-0.203856951
Niue,649,-0.648410734,0.886231817,-1.242816081,-40.17414708,54.90903453,-77.00223551,-0.002092383,0.001908161,-0.003327807,-0.129639562,0.118225576,-0.206183816
Niue,656,-0.661148713,0.889566518,-1.257047897,-40.9633651,55.11564551,-77.88400846,-0.001819711,0.002019717,-0.002088506,-0.112745431,0.125137368,-0.12939935
Niue,663,-0.676311447,0.890937276,-1.278657239,-41.90281579,55.20057472,-79.22287724,-0.002166105,0.001814006,-0.003300371,-0.134207241,0.112391947,-0.20448395
Niue,670,-0.690955526,0.89140556,-1.300158037,-42.81013175,55.22958861,-80.55502086,-0.002092011,0.002203964,-0.003023077,-0.129616566,0.136552915,-0.187303412
Niue,677,-0.705599606,0.89189059,-1.322535994,-43.71744771,55.25964003,-81.94151139,-0.002092011,0.001741856,-0.003069214,-0.129616566,0.107921685,-0.190161953
Niue,684,-0.720243686,0.892357063,-1.344599328,-44.62476367,55.2885417,-83.30850856,-0.002092011,0.001914404,-0.003151905,-0.129616566,0.118612414,-0.19528531
Niue,691,-0.734887765,0.893405755,-1.368612205,-45.53207964,55.35351639,-84.79629523,-0.002092011,0.001723588,-0.003430411,-0.129616566,0.10678984,-0.212540953
Niue,698,-0.749366382,0.893493476,-1.392625082,-46.42914387,55.35895142,-86.2840819,-0.002068374,0.00153191,-0.003186118,-0.128152034,0.094913892,-0.197405078
Niue,703,-0.759708251,0.893556134,-1.409843083,-47.06990404,55.36283359,-87.35087253,-0.002068374,0.00153191,-0.003181219,-0.128152034,0.094913892,-0.197101547
Netherlands,0,0,0,0,0,0,0,0,0,-4.097964417,0,0,-0.023862703
Netherlands,5,0,0,0,0,0,0,0,0,-4.08611378,0,0,-0.023793696
Netherlands,12,0,0,0,0,0,0,0,0,-4.128954467,0,0,-0.02404316
Netherlands,19,0,0,0,0,0,0,0,0,-16.66119481,0,0,-0.097019179
Netherlands,26,-168.2366573,-168.2366573,-168.2366573,-0.979652573,-0.979652573,-0.979652573,-24.03380819,-12.32545431,-31.12895825,-0.139950368,-0.071771891,-0.18126587
Netherlands,33,-293.3066479,-293.3066479,-293.3066479,-1.707942948,-1.707942948,-1.707942948,-17.86714152,-17.86714152,-40.85571952,-0.104041482,-0.104041482,-0.237905409
Netherlands,40,-453.0433052,-453.0433052,-453.0433052,-2.63809949,-2.63809949,-2.63809949,-22.81952247,-20.32269955,-44.14622017,-0.132879506,-0.11834035,-0.2570662
Netherlands,47,-857.6132959,-857.6132959,-857.6132959,-4.993935839,-4.993935839,-4.993935839,-57.79571295,-25.69560803,-57.79571295,-0.33654805,-0.149627132,-0.33654805
Netherlands,54,-1124.897285,-1124.897285,-1124.897285,-6.550347215,-6.550347215,-6.550347215,-38.18342697,-25.68170624,-45.71959654,-0.222344482,-0.149546181,-0.266228069
Netherlands,61,-1412.981273,-1412.981273,-1412.981273,-8.227878293,-8.227878293,-8.227878293,-41.15485554,-17.72860684,-41.15485554,-0.239647297,-0.103234786,-0.239647297
Netherlands,68,-1442.265262,-1442.265262,-1442.265262,-8.39840079,-8.39840079,-8.39840079,-4.183426966,1.16330659,-22.42979834,-0.024360357,0.006774007,-0.130610118
Netherlands,75,-951.7492509,-951.7492509,-951.7492509,-5.54209539,-5.54209539,-5.54209539,70.07371589,70.07371589,5.35970804,0.408043629,0.408043629,0.031209915
Netherlands,82,407.7667603,407.7667603,407.7667603,2.374451338,2.374451338,2.374451338,194.216573,194.216573,75.7046222,1.130935247,1.130935247,0.440832748
Netherlands,89,2525.282772,2525.282772,2525.282772,14.70487946,14.70487946,14.70487946,302.5022873,317.1295598,189.4164254,1.761489731,1.846665253,1.102983687
Netherlands,96,4605.198783,4605.198783,4605.198783,26.81636042,26.81636042,26.81636042,297.1308587,334.4879458,191.60843,1.730211567,1.94774422,1.115747867
Netherlands,103,6025.114794,6025.114794,6025.114794,35.08462013,35.08462013,35.08462013,202.8451445,271.3446874,155.0344431,1.181179958,1.580057079,0.902775255
Netherlands,110,7083.430805,7083.430805,7083.430805,41.24726043,41.24726043,41.24726043,151.1880016,189.4630369,114.1270841,0.880377185,1.103255109,0.664569146
Netherlands,117,7679.746816,7679.746816,7679.746816,44.71964584,44.71964584,44.71964584,85.18800161,96.46020667,47.85846659,0.496055059,0.561693814,0.278682843
Netherlands,124,7829.862828,7829.862828,7829.862828,45.59378076,45.59378076,45.59378076,21.44514446,83.32470044,21.44514446,0.124876417,0.48520494,0.124876417
Netherlands,131,7826.578839,7826.578839,7826.578839,45.57465789,45.57465789,45.57465789,-0.469141252,39.40574659,-0.469141252,-0.002731839,0.229462126,-0.002731839
Netherlands,138,7820.49485,7820.49485,7820.49485,45.53923044,45.53923044,45.53923044,-0.869141252,35.65186572,-0.869141252,-0.005061064,0.207603043,-0.005061064
Netherlands,145,7785.210861,7785.210861,7785.210861,45.33376957,45.33376957,45.33376957,-5.040569823,24.65228109,-5.040569823,-0.029351553,0.143551774,-0.029351553
Netherlands,152,7766.526873,7766.526873,7766.526873,45.22497153,45.22497153,45.22497153,-2.669141252,15.66526166,-5.468902128,-0.015542576,0.091219798,-0.031845759
Netherlands,159,7769.242884,7769.242884,7769.242884,45.24078704,45.24078704,45.24078704,0.388001605,11.74314423,-6.287088776,0.002259358,0.068381063,-0.036610111
Netherlands,166,7792.358895,7792.358895,7792.358895,45.37539301,45.37539301,45.37539301,3.302287319,3.302287319,-13.69545076,0.019229426,0.019229426,-0.079749466
Netherlands,173,7734.274906,7734.274906,7734.274906,45.03716632,45.03716632,45.03716632,-8.297712681,13.26507602,-8.297712681,-0.0483181,0.077243367,-0.0483181
Netherlands,180,7577.190918,7577.190918,7577.190918,44.12245643,44.12245643,44.12245643,-22.44056982,-3.019114073,-25.12132225,-0.130672841,-0.01758049,-0.14628303
Netherlands,187,7505.706929,7505.706929,7505.706929,43.70620069,43.70620069,43.70620069,-10.21199839,-3.145567636,-18.52162872,-0.059465105,-0.018316837,-0.107852602
Netherlands,194,7320.22294,7320.22294,7320.22294,42.62611583,42.62611583,42.62611583,-26.49771268,-1.483782799,-26.49771268,-0.154297838,-0.00864016,-0.154297838
Netherlands,201,7249.738951,7249.738951,7249.738951,42.21568316,42.21568316,42.21568316,-10.06914125,1.171749398,-20.19597345,-0.058633239,0.00682317,-0.117602416
Netherlands,208,7260.054963,7260.054963,7260.054963,42.27575394,42.27575394,42.27575394,1.473715891,14.07083794,-0.764545286,0.00858154,0.081935369,-0.004451995
Netherlands,215,7217.970974,7217.970974,7217.970974,42.03069624,42.03069624,42.03069624,-6.011998395,24.92288165,-6.011998395,-0.035008243,0.145127498,-0.035008243
Netherlands,222,7798.686985,7798.686985,7798.686985,45.41224188,45.41224188,45.41224188,82.95943018,82.95943018,18.11877902,0.483077948,0.483077948,0.105506783
Netherlands,229,7997.002996,7997.002996,7997.002996,46.56704841,46.56704841,46.56704841,28.33085875,28.33085875,5.832338205,0.164972362,0.164972362,0.03396207
Netherlands,236,8073.519007,8073.519007,8073.519007,47.01260593,47.01260593,47.01260593,10.93085875,11.87334204,-9.866494275,0.063651074,0.069139213,-0.057453213
Netherlands,243,8142.035019,8142.035019,8142.035019,47.41157894,47.41157894,47.41157894,9.788001605,17.04499594,1.934561747,0.056996145,0.099254077,0.011265074
Netherlands,250,8184.55103,8184.55103,8184.55103,47.65915233,47.65915233,47.65915233,6.073715891,14.56811991,-1.833232593,0.035367627,0.084831073,-0.010675028
Netherlands,257,8222.867041,8222.867041,8222.867041,47.88226886,47.88226886,47.88226886,5.473715891,21.07620305,5.473715891,0.03187379,0.122728048,0.03187379
Netherlands,264,8362.983052,8362.983052,8362.983052,48.69817316,48.69817316,48.69817316,20.01657303,22.13635395,5.873007011,0.116557756,0.128901373,0.034198887
Netherlands,271,8589.099064,8589.099064,8589.099064,50.01486083,50.01486083,50.01486083,32.30228732,32.30228732,4.667714439,0.188098239,0.188098239,0.027180393
Netherlands,278,8741.615075,8741.615075,8741.615075,50.90297109,50.90297109,50.90297109,21.78800161,37.61321853,8.395923081,0.126872896,0.219024123,0.048889985
Netherlands,285,9150.531086,9150.531086,9150.531086,53.28411459,53.28411459,53.28411459,58.41657303,59.08530552,26.88070693,0.340163357,0.344057428,0.156528037
Netherlands,292,9742.047097,9742.047097,9742.047097,56.72854931,56.72854931,56.72854931,84.50228732,94.15557814,55.58048243,0.492062102,0.548273818,0.323648624
Netherlands,299,10581.16311,10581.16311,10581.16311,61.6147743,61.6147743,61.6147743,119.8737159,121.0554035,72.10304778,0.698032142,0.704913183,0.419860555
Netherlands,306,11269.87912,11269.87912,11269.87912,65.62521069,65.62521069,65.62521069,98.38800161,158.0684776,90.3100728,0.572919484,0.920442627,0.5258812
Netherlands,313,11944.79513,11944.79513,11944.79513,69.55528882,69.55528882,69.55528882,96.41657303,133.3845995,79.68124617,0.561439733,0.776706862,0.463988878
Netherlands,320,12320.11114,12320.11114,12320.11114,71.74077742,71.74077742,71.74077742,53.61657303,115.686852,53.61657303,0.312212657,0.673651772,0.312212657
Netherlands,327,12766.42715,12766.42715,12766.42715,74.33970345,74.33970345,74.33970345,63.75943018,94.93906518,50.1097694,0.371275148,0.552836112,0.29179232
Netherlands,334,13276.54316,13276.54316,13276.54316,77.31014088,77.31014088,77.31014088,72.87371589,82.0131083,43.72849908,0.424348204,0.477567457,0.254633784
Netherlands,341,13759.05918,13759.05918,13759.05918,80.11986178,80.11986178,80.11986178,68.93085875,90.98465787,47.88514413,0.4013887,0.529809351,0.278838188
Netherlands,348,14546.77519,14546.77519,14546.77519,84.70678136,84.70678136,84.70678136,112.5308587,112.5308587,52.38618133,0.655274226,0.655274226,0.305048009
Netherlands,355,15349.6912,15349.6912,15349.6912,89.38221149,89.38221149,89.38221149,114.7022873,127.3199916,74.79691049,0.66791859,0.741392271,0.435547086
Netherlands,362,16371.54232,16371.54232,16371.54232,95.33251447,95.33251447,95.33251447,145.9787319,145.9787319,76.00915645,0.850043282,0.850043282,0.44260607
Netherlands,369,17197.811,17197.811,17197.811,100.1439286,100.1439286,100.1439286,118.0383828,118.0383828,50.29336712,0.687344883,0.687344883,0.292861421
Netherlands,376,17629.74635,17629.74635,17629.74635,102.6591152,102.6591152,102.6591152,61.70504949,93.20985156,37.80159723,0.359312361,0.542766793,0.220121064
Netherlands,383,18159.18169,18159.18169,18159.18169,105.7420503,105.7420503,105.7420503,75.63362092,77.95264855,29.908276,0.440419303,0.453923146,0.174157761
Netherlands,390,18522.11704,18522.11704,18522.11704,107.8554455,107.8554455,107.8554455,51.84790663,55.21598729,8.957966505,0.301913602,0.321526146,0.052162799
Netherlands,397,18825.38572,18825.38572,18825.38572,109.621398,109.621398,109.621398,43.32409711,43.32409711,-21.84797752,0.252278926,0.252278926,-0.127222139
Netherlands,404,19035.82107,19035.82107,19035.82107,110.8467762,110.8467762,110.8467762,30.06219235,30.06219235,-32.43887102,0.175054025,0.175054025,-0.188893574
Netherlands,411,19187.58975,19187.58975,19187.58975,111.7305347,111.7305347,111.7305347,21.68123997,21.77269875,-29.64874917,0.126251216,0.126783786,-0.17264652
Netherlands,418,19012.52509,19012.52509,19012.52509,110.7111223,110.7111223,110.7111223,-25.00923622,10.52314874,-35.88890319,-0.145630346,0.061276953,-0.208983327
Netherlands,425,18733.74644,18733.74644,18733.74644,109.0877767,109.0877767,109.0877767,-39.82552167,-1.599174828,-44.38631428,-0.231906503,-0.009312095,-0.258464283
Netherlands,432,18566.16779,18566.16779,18566.16779,108.1119558,108.1119558,108.1119558,-23.93980738,2.922114771,-35.41928124,-0.139402995,0.017015657,-0.206248689
Netherlands,439,18342.38914,18342.38914,18342.38914,106.8088787,106.8088787,106.8088787,-31.96837881,6.697819897,-34.38780888,-0.186153868,0.039001824,-0.200242361
Netherlands,446,18244.41049,18244.41049,18244.41049,106.2383429,106.2383429,106.2383429,-13.99695024,9.44867908,-31.29713865,-0.081505116,0.055020249,-0.182245195
Netherlands,453,18305.43184,18305.43184,18305.43184,106.593674,106.593674,106.593674,8.717335474,19.00282277,-25.09234454,0.050761589,0.110654625,-0.146114291
Netherlands,460,18481.45318,18481.45318,18481.45318,107.6186573,107.6186573,107.6186573,25.1459069,26.28410197,-13.46323378,0.146426188,0.153053969,-0.078397252
Netherlands,467,18697.87453,18697.87453,18697.87453,108.8788924,108.8788924,108.8788924,30.91733547,37.25738979,3.250486482,0.180033577,0.21695211,0.018927786
Netherlands,474,18935.29588,18935.29588,18935.29588,110.2614117,110.2614117,110.2614117,33.91733547,48.24626408,1.897089026,0.197502765,0.280941012,0.011046868
Netherlands,481,19188.11723,19188.11723,19188.11723,111.7336062,111.7336062,111.7336062,36.11733547,47.62567019,4.110277869,0.210313502,0.277327255,0.023934405
Netherlands,488,19382.93858,19382.93858,19382.93858,112.8680631,112.8680631,112.8680631,27.83162119,52.72569529,5.372916039,0.16206527,0.30702502,0.031286826
Netherlands,495,19539.55993,19539.55993,19539.55993,113.780079,113.780079,113.780079,22.37447833,54.79400109,7.166821044,0.130287986,0.319068894,0.041732847
Netherlands,502,19728.78127,19728.78127,19728.78127,114.8819268,114.8819268,114.8819268,27.03162119,37.76983199,3.479081314,0.15740682,0.219936093,0.020258908
Netherlands,509,19740.20262,19740.20262,19740.20262,114.948434,114.948434,114.948434,1.631621188,27.28585989,-1.743468144,0.009501032,0.158887268,-0.010152324
Netherlands,516,19963.42397,19963.42397,19963.42397,116.2482659,116.2482659,116.2482659,31.88876404,31.88876404,-2.687322169,0.185690267,0.185690267,-0.015648445
Netherlands,523,20127.24532,20127.24532,20127.24532,117.2022078,117.2022078,117.2022078,23.40304976,23.40304976,-7.243921539,0.136277422,0.136277422,-0.042181808
Netherlands,530,20291.46667,20291.46667,20291.46667,118.158479,118.158479,118.158479,23.46019262,23.46019262,-0.427275509,0.136610168,0.136610168,-0.002488052
Netherlands,537,20272.08801,20272.08801,20272.08801,118.0456359,118.0456359,118.0456359,-2.768378812,7.553622833,-12.16887072,-0.016120443,0.043985218,-0.070860095
Netherlands,544,20328.50936,20328.50936,20328.50936,118.3741809,118.3741809,118.3741809,8.060192616,11.60167451,-14.32314091,0.046935006,0.067557276,-0.083404545
Netherlands,551,20349.93071,20349.93071,20349.93071,118.4989188,118.4989188,118.4989188,3.060192616,6.961592954,-13.82315401,0.017819693,0.040537791,-0.08049309
Netherlands,558,20510.95206,20510.95206,20510.95206,119.4365562,119.4365562,119.4365562,23.00304976,23.60818273,-1.492586757,0.133948197,0.137471924,-0.008691426
Netherlands,565,20551.97341,20551.97341,20551.97341,119.675426,119.675426,119.675426,5.860192616,22.38919342,-2.019388417,0.034124268,0.130373673,-0.011759025
Netherlands,572,20696.99476,20696.99476,20696.99476,120.5198944,120.5198944,120.5198944,20.71733547,20.71733547,-11.90278136,0.12063834,0.12063834,-0.06931064
Netherlands,579,20976.8161,20976.8161,20976.8161,122.1493116,122.1493116,122.1493116,39.97447833,39.97447833,-10.92151472,0.232773886,0.232773886,-0.063596663
Netherlands,586,21105.23745,21105.23745,21105.23745,122.8971172,122.8971172,122.8971172,18.3459069,23.34665677,-7.336703129,0.106829363,0.135949042,-0.042722081
Netherlands,593,21347.4588,21347.4588,21347.4588,124.3075872,124.3075872,124.3075872,34.60304976,34.60304976,-7.963916728,0.201495722,0.201495722,-0.046374385
Netherlands,600,21591.28015,21591.28015,21591.28015,125.7273742,125.7273742,125.7273742,34.83162119,34.83162119,-11.08691274,0.202826708,0.202826708,-0.064559786
Netherlands,607,21764.3015,21764.3015,21764.3015,126.7348883,126.7348883,126.7348883,24.71733547,25.78004452,-7.547580824,0.14393059,0.150118811,-0.043950035
Netherlands,614,22197.32285,22197.32285,22197.32285,129.2563987,129.2563987,129.2563987,61.86019262,61.86019262,-5.535970788,0.360215769,0.360215769,-0.032236304
Netherlands,621,22377.34419,22377.34419,22377.34419,130.3046742,130.3046742,130.3046742,25.71733547,25.71733547,-8.300875844,0.149753652,0.149753652,-0.048336519
Netherlands,628,22549.16554,22549.16554,22549.16554,131.3052007,131.3052007,131.3052007,24.5459069,24.5459069,-10.33859997,0.14293235,0.14293235,-0.060202314
Netherlands,635,22832.78689,22832.78689,22832.78689,132.9567455,132.9567455,132.9567455,40.51733547,40.51733547,-13.32133851,0.235934978,0.235934978,-0.077570987
Netherlands,642,23082.40824,23082.40824,23082.40824,134.4103063,134.4103063,134.4103063,35.66019262,35.66019262,-11.62406754,0.207651531,0.207651531,-0.067687672
Netherlands,649,23214.42959,23214.42959,23214.42959,135.1790748,135.1790748,135.1790748,18.86019262,18.86019262,-9.681572166,0.109824081,0.109824081,-0.0563764
Netherlands,656,23626.85094,23626.85094,23626.85094,137.5806301,137.5806301,137.5806301,58.91733547,58.91733547,-4.32902273,0.343079328,0.343079328,-0.02520817
