date,indicator,value,entity
2021-08-25,Daily ICU occupancy,36,Algeria
2021-08-26,Daily ICU occupancy,33,Algeria
2021-08-27,Daily ICU occupancy,36,Algeria
2021-08-28,Daily ICU occupancy,37,Algeria
2021-08-29,Daily ICU occupancy,39,Algeria
2021-08-30,Daily ICU occupancy,41,Algeria
2021-08-31,Daily ICU occupancy,35,Algeria
2021-09-01,Daily ICU occupancy,35,Algeria
2021-09-02,Daily ICU occupancy,42,Algeria
2021-09-03,Daily ICU occupancy,42,Algeria
2021-09-04,Daily ICU occupancy,44,Algeria
2021-09-05,Daily ICU occupancy,39,Algeria
2021-09-06,Daily ICU occupancy,36,Algeria
2021-09-07,Daily ICU occupancy,38,Algeria
2021-09-08,Daily ICU occupancy,42,Algeria
2021-09-09,Daily ICU occupancy,37,Algeria
2021-09-10,Daily ICU occupancy,34,Algeria
2021-09-11,Daily ICU occupancy,28,Algeria
2021-09-12,Daily ICU occupancy,33,Algeria
2021-09-13,Daily ICU occupancy,29,Algeria
2021-09-14,Daily ICU occupancy,31,Algeria
2021-09-15,Daily ICU occupancy,20,Algeria
2021-09-16,Daily ICU occupancy,24,Algeria
2021-09-17,Daily ICU occupancy,25,Algeria
2021-09-18,Daily ICU occupancy,28,Algeria
2021-09-19,Daily ICU occupancy,21,Algeria
2021-09-20,Daily ICU occupancy,22,Algeria
2021-09-21,Daily ICU occupancy,23,Algeria
2021-09-22,Daily ICU occupancy,27,Algeria
2021-09-23,Daily ICU occupancy,21,Algeria
2021-09-24,Daily ICU occupancy,20,Algeria
2021-09-25,Daily ICU occupancy,13,Algeria
2021-09-26,Daily ICU occupancy,18,Algeria
2021-09-27,Daily ICU occupancy,18,Algeria
2021-09-28,Daily ICU occupancy,14,Algeria
2021-09-29,Daily ICU occupancy,15,Algeria
2021-09-30,Daily ICU occupancy,15,Algeria
2021-10-01,Daily ICU occupancy,15,Algeria
2021-10-02,Daily ICU occupancy,15,Algeria
2021-10-03,Daily ICU occupancy,18,Algeria
2021-10-04,Daily ICU occupancy,16,Algeria
2021-10-05,Daily ICU occupancy,15,Algeria
2021-10-06,Daily ICU occupancy,18,Algeria
2021-10-07,Daily ICU occupancy,20,Algeria
2021-10-08,Daily ICU occupancy,14,Algeria
2021-10-09,Daily ICU occupancy,13,Algeria
2021-10-10,Daily ICU occupancy,15,Algeria
2021-10-11,Daily ICU occupancy,14,Algeria
2021-10-12,Daily ICU occupancy,13,Algeria
2021-10-13,Daily ICU occupancy,11,Algeria
2021-10-14,Daily ICU occupancy,12,Algeria
2021-10-15,Daily ICU occupancy,13,Algeria
2021-10-16,Daily ICU occupancy,13,Algeria
2021-10-17,Daily ICU occupancy,13,Algeria
2021-10-18,Daily ICU occupancy,11,Algeria
2021-10-19,Daily ICU occupancy,16,Algeria
2021-10-20,Daily ICU occupancy,17,Algeria
2021-10-21,Daily ICU occupancy,16,Algeria
2021-10-22,Daily ICU occupancy,13,Algeria
2021-10-23,Daily ICU occupancy,16,Algeria
2021-10-24,Daily ICU occupancy,16,Algeria
2021-10-25,Daily ICU occupancy,11,Algeria
2021-10-26,Daily ICU occupancy,10,Algeria
2021-10-27,Daily ICU occupancy,15,Algeria
2021-10-28,Daily ICU occupancy,14,Algeria
2021-10-29,Daily ICU occupancy,10,Algeria
2021-10-30,Daily ICU occupancy,9,Algeria
2021-10-31,Daily ICU occupancy,11,Algeria
2021-11-01,Daily ICU occupancy,14,Algeria
2021-11-02,Daily ICU occupancy,15,Algeria
2021-11-03,Daily ICU occupancy,16,Algeria
2021-11-04,Daily ICU occupancy,18,Algeria
2021-11-05,Daily ICU occupancy,16,Algeria
2021-11-06,Daily ICU occupancy,20,Algeria
2021-11-07,Daily ICU occupancy,15,Algeria
2021-11-08,Daily ICU occupancy,15,Algeria
2021-11-09,Daily ICU occupancy,16,Algeria
2021-11-10,Daily ICU occupancy,19,Algeria
2021-11-11,Daily ICU occupancy,25,Algeria
2021-11-12,Daily ICU occupancy,16,Algeria
2021-11-13,Daily ICU occupancy,19,Algeria
2021-11-14,Daily ICU occupancy,18,Algeria
2021-11-15,Daily ICU occupancy,22,Algeria
2021-11-16,Daily ICU occupancy,19,Algeria
2021-11-17,Daily ICU occupancy,20,Algeria
2021-11-18,Daily ICU occupancy,22,Algeria
2021-11-19,Daily ICU occupancy,22,Algeria
2021-11-20,Daily ICU occupancy,24,Algeria
2021-11-21,Daily ICU occupancy,23,Algeria
2021-11-22,Daily ICU occupancy,22,Algeria
2021-11-23,Daily ICU occupancy,21,Algeria
2021-11-24,Daily ICU occupancy,18,Algeria
2021-11-25,Daily ICU occupancy,22,Algeria
2021-11-26,Daily ICU occupancy,23,Algeria
2021-11-27,Daily ICU occupancy,21,Algeria
2021-11-28,Daily ICU occupancy,20,Algeria
2021-11-29,Daily ICU occupancy,17,Algeria
2021-11-30,Daily ICU occupancy,14,Algeria
2021-12-01,Daily ICU occupancy,16,Algeria
2021-12-02,Daily ICU occupancy,15,Algeria
2021-12-03,Daily ICU occupancy,15,Algeria
2021-12-04,Daily ICU occupancy,15,Algeria
2021-12-05,Daily ICU occupancy,16,Algeria
2021-12-06,Daily ICU occupancy,14,Algeria
2021-12-07,Daily ICU occupancy,20,Algeria
2021-12-08,Daily ICU occupancy,19,Algeria
2021-12-09,Daily ICU occupancy,20,Algeria
2021-12-10,Daily ICU occupancy,22,Algeria
2021-12-11,Daily ICU occupancy,24,Algeria
2021-12-12,Daily ICU occupancy,28,Algeria
2021-12-13,Daily ICU occupancy,26,Algeria
2021-12-14,Daily ICU occupancy,28,Algeria
2021-12-15,Daily ICU occupancy,26,Algeria
2021-12-16,Daily ICU occupancy,30,Algeria
2021-12-17,Daily ICU occupancy,27,Algeria
2021-12-18,Daily ICU occupancy,24,Algeria
2021-12-19,Daily ICU occupancy,21,Algeria
2021-12-20,Daily ICU occupancy,22,Algeria
2021-12-21,Daily ICU occupancy,21,Algeria
2021-12-22,Daily ICU occupancy,26,Algeria
2021-12-23,Daily ICU occupancy,30,Algeria
2021-12-24,Daily ICU occupancy,34,Algeria
2021-12-25,Daily ICU occupancy,36,Algeria
2021-12-26,Daily ICU occupancy,38,Algeria
2021-12-27,Daily ICU occupancy,34,Algeria
2021-12-28,Daily ICU occupancy,27,Algeria
2021-12-29,Daily ICU occupancy,28,Algeria
2021-12-30,Daily ICU occupancy,27,Algeria
2021-12-31,Daily ICU occupancy,26,Algeria
2022-01-01,Daily ICU occupancy,27,Algeria
2022-01-02,Daily ICU occupancy,30,Algeria
2022-01-03,Daily ICU occupancy,34,Algeria
2022-01-04,Daily ICU occupancy,32,Algeria
2022-01-05,Daily ICU occupancy,33,Algeria
2022-01-06,Daily ICU occupancy,33,Algeria
2022-01-07,Daily ICU occupancy,31,Algeria
2022-01-08,Daily ICU occupancy,35,Algeria
2022-01-09,Daily ICU occupancy,33,Algeria
2022-01-10,Daily ICU occupancy,39,Algeria
2022-01-11,Daily ICU occupancy,37,Algeria
2022-01-12,Daily ICU occupancy,41,Algeria
2022-01-13,Daily ICU occupancy,41,Algeria
2022-01-14,Daily ICU occupancy,35,Algeria
2022-01-15,Daily ICU occupancy,32,Algeria
2022-01-16,Daily ICU occupancy,45,Algeria
