date,indicator,value,entity
2020-12-03,Daily hospital occupancy,7726.0,Serbia
2020-12-04,Daily hospital occupancy,7782.0,Serbia
2020-12-05,Daily hospital occupancy,7988.0,Serbia
2020-12-06,Daily hospital occupancy,8106.0,Serbia
2020-12-07,Daily hospital occupancy,8209.0,Serbia
2020-12-08,Daily hospital occupancy,8317.0,Serbia
2020-12-09,Daily hospital occupancy,8489.0,Serbia
2020-12-10,Daily hospital occupancy,8594.0,Serbia
2020-12-11,Daily hospital occupancy,8667.0,Serbia
2020-12-12,Daily hospital occupancy,8744.0,Serbia
2020-12-13,Daily hospital occupancy,8801.0,Serbia
2020-12-14,Daily hospital occupancy,8842.0,Serbia
2020-12-15,Daily hospital occupancy,9320.0,Serbia
2020-12-16,Daily hospital occupancy,9443.0,Serbia
2020-12-17,Daily hospital occupancy,9499.0,Serbia
2020-12-18,Daily hospital occupancy,9544.0,Serbia
2020-12-19,Daily hospital occupancy,9581.0,Serbia
2020-12-20,Daily hospital occupancy,9604.0,Serbia
2020-12-21,Daily hospital occupancy,9627.0,Serbia
2020-12-22,Daily hospital occupancy,9651.0,Serbia
2020-12-23,Daily hospital occupancy,9672.0,Serbia
2020-12-24,Daily hospital occupancy,9688.0,Serbia
2020-12-25,Daily hospital occupancy,9699.0,Serbia
2020-12-26,Daily hospital occupancy,9723.0,Serbia
2020-12-27,Daily hospital occupancy,9731.0,Serbia
2020-12-28,Daily hospital occupancy,9728.0,Serbia
2020-12-29,Daily hospital occupancy,9366.0,Serbia
2020-12-30,Daily hospital occupancy,9014.0,Serbia
2020-12-31,Daily hospital occupancy,8765.0,Serbia
2021-01-01,Daily hospital occupancy,8534.0,Serbia
2021-01-02,Daily hospital occupancy,8011.0,Serbia
2021-01-03,Daily hospital occupancy,7631.0,Serbia
2021-01-04,Daily hospital occupancy,7126.0,Serbia
2021-01-05,Daily hospital occupancy,6719.0,Serbia
2021-01-06,Daily hospital occupancy,6405.0,Serbia
2021-01-07,Daily hospital occupancy,6311.0,Serbia
2021-01-08,Daily hospital occupancy,6046.0,Serbia
2021-01-09,Daily hospital occupancy,5911.0,Serbia
2021-01-10,Daily hospital occupancy,5877.0,Serbia
2021-01-11,Daily hospital occupancy,5609.0,Serbia
2021-01-12,Daily hospital occupancy,5554.0,Serbia
2021-01-13,Daily hospital occupancy,5503.0,Serbia
2021-01-14,Daily hospital occupancy,5462.0,Serbia
2021-01-15,Daily hospital occupancy,5409.0,Serbia
2021-01-16,Daily hospital occupancy,5362.0,Serbia
2021-01-17,Daily hospital occupancy,5304.0,Serbia
2021-01-18,Daily hospital occupancy,5214.0,Serbia
2021-01-19,Daily hospital occupancy,5089.0,Serbia
2021-01-20,Daily hospital occupancy,4924.0,Serbia
2021-01-21,Daily hospital occupancy,4803.0,Serbia
2021-01-22,Daily hospital occupancy,4731.0,Serbia
2021-01-23,Daily hospital occupancy,4718.0,Serbia
2021-01-24,Daily hospital occupancy,4693.0,Serbia
2021-01-25,Daily hospital occupancy,4512.0,Serbia
2021-01-26,Daily hospital occupancy,4379.0,Serbia
