entity,indicator,date,value
Luxembourg,Daily hospital occupancy,2020-09-02,16.0
Luxembourg,Daily hospital occupancy,2020-09-03,11.0
Luxembourg,Daily hospital occupancy,2020-09-04,10.0
Luxembourg,Daily hospital occupancy,2020-09-05,10.0
Luxembourg,Daily hospital occupancy,2020-09-06,15.0
Luxembourg,Daily hospital occupancy,2020-09-07,20.0
Luxembourg,Daily hospital occupancy,2020-09-08,23.0
Luxembourg,Daily hospital occupancy,2020-09-09,21.0
Luxembourg,Daily hospital occupancy,2020-09-10,21.0
Luxembourg,Daily hospital occupancy,2020-09-11,17.0
Luxembourg,Daily hospital occupancy,2020-09-12,18.0
Luxembourg,Daily hospital occupancy,2020-09-13,16.0
Luxembourg,Daily hospital occupancy,2020-09-14,19.0
Luxembourg,Daily hospital occupancy,2020-09-15,22.0
Luxembourg,Daily hospital occupancy,2020-09-16,23.0
Luxembourg,Daily hospital occupancy,2020-09-17,18.0
Luxembourg,Daily hospital occupancy,2020-09-18,16.0
Luxembourg,Daily hospital occupancy,2020-09-19,22.0
Luxembourg,Daily hospital occupancy,2020-09-20,21.0
Luxembourg,Daily hospital occupancy,2020-09-21,20.0
Luxembourg,Daily hospital occupancy,2020-09-22,23.0
Luxembourg,Daily hospital occupancy,2020-09-23,26.0
Luxembourg,Daily hospital occupancy,2020-09-24,19.0
Luxembourg,Daily hospital occupancy,2020-09-25,25.0
Luxembourg,Daily hospital occupancy,2020-09-26,30.0
Luxembourg,Daily hospital occupancy,2020-09-27,36.0
Luxembourg,Daily hospital occupancy,2020-09-28,34.0
Luxembourg,Daily hospital occupancy,2020-09-29,30.0
Luxembourg,Daily hospital occupancy,2020-09-30,30.0
Luxembourg,Daily hospital occupancy,2020-10-01,20.0
Luxembourg,Daily hospital occupancy,2020-10-02,20.0
Luxembourg,Daily hospital occupancy,2020-10-03,21.0
Luxembourg,Daily hospital occupancy,2020-10-04,21.0
Luxembourg,Daily hospital occupancy,2020-10-05,22.0
Luxembourg,Daily hospital occupancy,2020-10-06,21.0
Luxembourg,Daily hospital occupancy,2020-10-07,22.0
Luxembourg,Daily hospital occupancy,2020-10-08,24.0
Luxembourg,Daily hospital occupancy,2020-10-09,34.0
Luxembourg,Daily hospital occupancy,2020-10-10,34.0
Luxembourg,Daily hospital occupancy,2020-10-11,36.0
Luxembourg,Daily hospital occupancy,2020-10-12,40.0
Luxembourg,Daily hospital occupancy,2020-10-13,46.0
Luxembourg,Daily hospital occupancy,2020-10-14,44.0
Luxembourg,Daily hospital occupancy,2020-10-15,41.0
Luxembourg,Daily hospital occupancy,2020-10-16,49.0
Luxembourg,Daily hospital occupancy,2020-10-17,53.0
Luxembourg,Daily hospital occupancy,2020-10-18,57.0
Luxembourg,Daily hospital occupancy,2020-10-19,61.0
Luxembourg,Daily hospital occupancy,2020-10-20,68.0
Luxembourg,Daily hospital occupancy,2020-10-21,69.0
Luxembourg,Daily hospital occupancy,2020-10-22,86.0
Luxembourg,Daily hospital occupancy,2020-10-23,88.0
Luxembourg,Daily hospital occupancy,2020-10-24,103.0
Luxembourg,Daily hospital occupancy,2020-10-25,114.0
Luxembourg,Daily hospital occupancy,2020-10-26,114.0
Luxembourg,Daily hospital occupancy,2020-10-27,132.0
Luxembourg,Daily hospital occupancy,2020-10-28,140.0
Luxembourg,Daily hospital occupancy,2020-10-29,150.0
Luxembourg,Daily hospital occupancy,2020-10-30,169.0
Luxembourg,Daily hospital occupancy,2020-10-31,168.0
Luxembourg,Daily hospital occupancy,2020-11-01,179.0
Luxembourg,Daily hospital occupancy,2020-11-02,203.0
Luxembourg,Daily hospital occupancy,2020-11-03,224.0
Luxembourg,Daily hospital occupancy,2020-11-04,215.0
Luxembourg,Daily hospital occupancy,2020-11-05,208.0
Luxembourg,Daily hospital occupancy,2020-11-06,208.0
Luxembourg,Daily hospital occupancy,2020-11-07,204.0
Luxembourg,Daily hospital occupancy,2020-11-08,198.0
Luxembourg,Daily hospital occupancy,2020-11-09,207.0
Luxembourg,Daily hospital occupancy,2020-11-10,219.0
Luxembourg,Daily hospital occupancy,2020-11-11,215.0
Luxembourg,Daily hospital occupancy,2020-11-12,220.0
Luxembourg,Daily hospital occupancy,2020-11-13,208.0
Luxembourg,Daily hospital occupancy,2020-11-14,206.0
Luxembourg,Daily hospital occupancy,2020-11-15,211.0
Luxembourg,Daily hospital occupancy,2020-11-16,236.0
Luxembourg,Daily hospital occupancy,2020-11-17,247.0
Luxembourg,Daily hospital occupancy,2020-11-18,221.0
Luxembourg,Daily hospital occupancy,2020-11-19,222.0
Luxembourg,Daily hospital occupancy,2020-11-20,224.0
Luxembourg,Daily hospital occupancy,2020-11-21,226.0
Luxembourg,Daily hospital occupancy,2020-11-22,242.0
Luxembourg,Daily hospital occupancy,2020-11-23,237.0
Luxembourg,Daily hospital occupancy,2020-11-24,225.0
Luxembourg,Daily hospital occupancy,2020-11-25,224.0
Luxembourg,Daily hospital occupancy,2020-11-26,221.0
Luxembourg,Daily hospital occupancy,2020-11-27,206.0
Luxembourg,Daily hospital occupancy,2020-11-28,203.0
