Country,Year,0-17_fully,0-4_fully,0-9_fully,10-14_fully,10-19_fully,12-15_fully,12-17_fully,15-17_fully,16-19_fully,18-24_fully,18-29_fully,20-29_fully,25-34_fully,25-49_fully,30-39_fully,35-44_fully,40-49_fully,45-54_fully,5-11_fully,5-9_fully,50-54_fully,50-59_fully,55-59_fully,55-64_fully,60-64_fully,60-69_fully,65-69_fully,65-74_fully,70-74_fully,70-79_fully,75+_fully,75-79_fully,80+_fully,80-89_fully,90-99_fully,0-17_start,0-4_start,0-9_start,10-14_start,10-19_start,12-15_start,12-17_start,15-17_start,16-19_start,18-24_start,18-29_start,20-29_start,25-34_start,25-49_start,30-39_start,35-44_start,40-49_start,45-54_start,5-11_start,5-9_start,50-54_start,50-59_start,55-59_start,55-64_start,60-64_start,60-69_start,65-69_start,65-74_start,70-74_start,70-79_start,75+_start,75-79_start,80+_start,80-89_start,90-99_start,0-17_booster,0-4_booster,0-9_booster,10-14_booster,10-19_booster,12-15_booster,12-17_booster,15-17_booster,16-19_booster,18-24_booster,18-29_booster,20-29_booster,25-34_booster,25-49_booster,30-39_booster,35-44_booster,40-49_booster,45-54_booster,5-11_booster,5-9_booster,50-54_booster,50-59_booster,55-59_booster,55-64_booster,60-64_booster,60-69_booster,65-69_booster,65-74_booster,70-74_booster,70-79_booster,75+_booster,75-79_booster,80+_booster,80-89_booster,90-99_booster,0-17_partly,0-4_partly,0-9_partly,10-14_partly,10-19_partly,12-15_partly,12-17_partly,15-17_partly,16-19_partly,18-24_partly,18-29_partly,20-29_partly,25-34_partly,25-49_partly,30-39_partly,35-44_partly,40-49_partly,45-54_partly,5-11_partly,5-9_partly,50-54_partly,50-59_partly,55-59_partly,55-64_partly,60-64_partly,60-69_partly,65-69_partly,65-74_partly,70-74_partly,70-79_partly,75+_partly,75-79_partly,80+_partly,80-89_partly,90-99_partly
Croatia,294,,0.05,,0.89,,,,7.54,,29.34,,,,43.27,,,,,,0.01,,57.85,,,,69.97,,,,75.24,,,57.9,,,,0.05,,1.35,,,,10.14,,33.18,,,,46.86,,,,,,0.01,,61.23,,,,72.78,,,,77.53,,,59.92,,,,0.0,,0.0,,,,0.0,,0.02,,,,0.12,,,,,,0.0,,0.25,,,,0.32,,,,0.53,,,0.62,,,,0.0,,0.46,,,,2.6,,3.84,,,,3.59,,,,,,0.0,,3.38,,,,2.81,,,,2.29,,,2.02,,
Croatia,301,,0.05,,0.96,,,,8.02,,30.24,,,,44.07,,,,,,0.01,,58.52,,,,70.46,,,,75.62,,,58.21,,,,0.05,,1.5,,,,10.8,,34.01,,,,47.75,,,,,,0.01,,61.92,,,,73.24,,,,77.85,,,60.18,,,,0.0,,0.0,,,,0.0,,0.05,,,,0.36,,,,,,0.0,,0.7,,,,0.99,,,,1.74,,,2.32,,,,0.0,,0.54,,,,2.78,,3.77,,,,3.68,,,,,,0.0,,3.4,,,,2.78,,,,2.23,,,1.97,,
Croatia,308,,0.05,,1.05,,,,8.54,,31.12,,,,44.89,,,,,,0.01,,59.17,,,,70.93,,,,75.96,,,58.47,,,,0.06,,1.86,,,,12.29,,35.31,,,,49.24,,,,,,0.02,,63.04,,,,74.1,,,,78.42,,,60.64,,,,0.0,,0.0,,,,0.01,,0.09,,,,0.63,,,,,,0.0,,1.28,,,,1.92,,,,3.52,,,4.35,,,,0.01,,0.81,,,,3.75,,4.19,,,,4.35,,,,,,0.01,,3.87,,,,3.17,,,,2.46,,,2.17,,
Croatia,315,,0.05,,1.14,,,,9.02,,32.36,,,,46.24,,,,,,0.02,,60.28,,,,71.65,,,,76.46,,,58.85,,,,0.06,,2.32,,,,14.6,,38.59,,,,52.93,,,,,,0.02,,66.03,,,,76.1,,,,79.84,,,61.78,,,,0.0,,0.0,,,,0.02,,0.15,,,,1.03,,,,,,0.0,,2.19,,,,3.91,,,,7.51,,,8.15,,,,0.01,,1.18,,,,5.58,,6.23,,,,6.69,,,,,,0.0,,5.75,,,,4.45,,,,3.38,,,2.93,,
Croatia,322,,0.06,,1.23,,,,9.51,,33.55,,,,47.5,,,,,,0.02,,61.29,,,,72.3,,,,76.93,,,59.24,,,,0.06,,2.63,,,,16.27,,41.39,,,,55.65,,,,,,0.02,,68.2,,,,77.62,,,,80.99,,,62.75,,,,0.0,,0.0,,,,0.02,,0.21,,,,1.32,,,,,,0.0,,2.87,,,,5.74,,,,11.44,,,11.77,,,,0.0,,1.4,,,,6.76,,7.84,,,,8.15,,,,,,0.0,,6.91,,,,5.32,,,,4.06,,,3.51,,
Croatia,329,,0.06,,1.42,,,,10.35,,34.68,,,,48.65,,,,,,0.02,,62.24,,,,73.05,,,,77.48,,,59.69,,,,0.06,,2.85,,,,17.29,,42.97,,,,57.14,,,,,,0.02,,69.47,,,,78.66,,,,81.91,,,63.61,,,,0.0,,0.0,,,,0.03,,0.28,,,,1.64,,,,,,0.0,,3.74,,,,8.37,,,,16.73,,,16.13,,,,0.0,,1.43,,,,6.94,,8.29,,,,8.49,,,,,,0.0,,7.23,,,,5.61,,,,4.43,,,3.92,,
Croatia,336,,0.06,,1.7,,,,11.74,,36.26,,,,50.26,,,,,,0.02,,63.62,,,,74.12,,,,78.3,,,60.36,,,,0.06,,3.03,,,,18.13,,43.99,,,,57.98,,,,,,0.03,,70.11,,,,79.25,,,,82.48,,,64.24,,,,0.0,,0.0,,,,0.04,,0.37,,,,2.06,,,,,,0.0,,4.86,,,,11.41,,,,22.23,,,20.24,,,,0.0,,1.33,,,,6.39,,7.73,,,,7.72,,,,,,0.01,,6.49,,,,5.13,,,,4.18,,,3.88,,
Croatia,343,,0.06,,2.02,,,,13.28,,38.2,,,,52.23,,,,,,0.02,,65.26,,,,75.41,,,,79.29,,,61.19,,,,0.07,,3.16,,,,18.75,,44.71,,,,58.51,,,,,,0.03,,70.51,,,,79.62,,,,82.82,,,64.64,,,,0.0,,0.0,,,,0.05,,0.53,,,,2.61,,,,,,0.0,,6.35,,,,14.92,,,,27.58,,,23.87,,,,0.01,,1.14,,,,5.47,,6.51,,,,6.28,,,,,,0.01,,5.25,,,,4.21,,,,3.53,,,3.45,,
Croatia,350,,0.06,,2.28,,,,14.74,,39.89,,,,53.87,,,,,,0.02,,66.68,,,,76.54,,,,80.24,,,62.01,,,,0.07,,3.3,,,,19.15,,45.19,,,,58.88,,,,,,0.07,,70.8,,,,79.89,,,,83.08,,,64.92,,,,0.0,,0.0,,,,0.08,,0.88,,,,3.81,,,,,,0.0,,9.34,,,,20.66,,,,34.33,,,27.95,,,,0.01,,1.02,,,,4.41,,5.3,,,,5.01,,,,,,0.05,,4.12,,,,3.35,,,,2.84,,,2.91,,
Croatia,357,,0.06,,2.43,,,,15.48,,40.84,,,,54.67,,,,,,0.02,,67.32,,,,77.08,,,,80.73,,,62.48,,,,0.07,,3.39,,,,19.34,,45.43,,,,59.06,,,,,,0.09,,70.93,,,,80.0,,,,83.18,,,65.06,,,,0.0,,0.01,,,,0.12,,1.27,,,,4.75,,,,,,0.0,,11.31,,,,23.87,,,,37.7,,,30.03,,,,0.01,,0.96,,,,3.86,,4.59,,,,4.39,,,,,,0.07,,3.61,,,,2.92,,,,2.45,,,2.58,,
Croatia,364,,0.06,,2.58,,,,16.11,,41.55,,,,55.35,,,,,,0.03,,67.89,,,,77.55,,,,81.13,,,62.87,,,,0.07,,3.51,,,,19.58,,45.64,,,,59.24,,,,,,0.13,,71.05,,,,80.11,,,,83.26,,,65.16,,,,0.0,,0.01,,,,0.17,,1.75,,,,5.74,,,,,,0.0,,13.25,,,,26.6,,,,40.26,,,31.55,,,,0.01,,0.93,,,,3.47,,4.09,,,,3.89,,,,,,0.1,,3.16,,,,2.56,,,,2.13,,,2.29,,
Croatia,371,,0.06,,2.73,,,,16.76,,42.23,,,,55.97,,,,,,0.04,,68.38,,,,77.97,,,,81.48,,,63.22,,,,0.07,,3.68,,,,19.98,,45.93,,,,59.46,,,,,,0.18,,71.21,,,,80.24,,,,83.36,,,65.27,,,,0.0,,0.01,,,,0.23,,2.33,,,,7.16,,,,,,0.0,,16.08,,,,30.44,,,,43.59,,,33.4,,,,0.01,,0.95,,,,3.22,,3.7,,,,3.49,,,,,,0.14,,2.83,,,,2.27,,,,1.88,,,2.05,,
Croatia,378,,0.06,,2.85,,,,17.27,,42.83,,,,56.52,,,,,,0.04,,68.83,,,,78.38,,,,81.82,,,63.6,,,,0.07,,3.86,,,,20.35,,46.28,,,,59.75,,,,,,0.24,,71.41,,,,80.43,,,,83.51,,,65.45,,,,0.0,,0.02,,,,0.32,,2.97,,,,9.05,,,,,,0.0,,19.54,,,,35.09,,,,47.53,,,35.84,,,,0.01,,1.01,,,,3.08,,3.45,,,,3.23,,,,,,0.2,,2.58,,,,2.05,,,,1.69,,,1.85,,
Cyprus,0,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.01,,,,0.02,,,,,,,,0.02,,,,0.04,,,,0.04,,,0.65,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.01,,,,0.02,,,,,,,,0.02,,,,0.04,,,,0.04,,,0.65,,
Cyprus,7,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.04,,,,0.26,,,,,,,,0.39,,,,0.43,,,,0.47,,,2.95,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.04,,,,0.26,,,,,,,,0.39,,,,0.43,,,,0.47,,,2.95,,
Cyprus,14,,,,,,,,,,0.0,,,,0.02,,,,,,,,0.01,,,,0.03,,,,0.04,,,0.59,,,,,,,,,,,,0.05,,,,0.47,,,,,,,,0.7,,,,0.74,,,,0.66,,,11.81,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.05,,,,0.45,,,,,,,,0.69,,,,0.71,,,,0.62,,,11.22,,
Cyprus,21,,,,,,,,,,0.03,,,,0.24,,,,,,,,0.34,,,,0.39,,,,0.42,,,2.59,,,,,,,,,,,,0.09,,,,0.56,,,,,,,,0.87,,,,0.9,,,,0.86,,,23.91,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.06,,,,0.32,,,,,,,,0.53,,,,0.51,,,,0.44,,,21.32,,
Cyprus,28,,,,,,,,,,0.06,,,,0.55,,,,,,,,0.77,,,,0.72,,,,0.66,,,5.18,,,,,,,,,,,,0.11,,,,0.61,,,,,,,,0.95,,,,0.97,,,,1.01,,,35.9,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.05,,,,0.06,,,,,,,,0.18,,,,0.25,,,,0.35,,,30.72,,
Cyprus,35,,,,,,,,,,0.08,,,,0.74,,,,,,,,1.08,,,,1.02,,,,0.84,,,13.9,,,,,,,,,,,,0.13,,,,0.68,,,,,,,,1.06,,,,1.08,,,,1.29,,,44.19,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.05,,,,-0.06,,,,,,,,-0.02,,,,0.06,,,,0.45,,,30.29,,
Cyprus,42,,,,,,,,,,0.12,,,,0.84,,,,,,,,1.24,,,,1.18,,,,1.03,,,25.28,,,,,,,,,,,,0.15,,,,0.84,,,,,,,,1.34,,,,1.4,,,,2.38,,,58.41,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.03,,,,0.0,,,,,,,,0.1,,,,0.22,,,,1.35,,,33.13,,
Cyprus,49,,,,,,,,,,0.13,,,,0.88,,,,,,,,1.32,,,,1.26,,,,1.18,,,37.12,,,,,,,,,,,,0.33,,,,1.08,,,,,,,,1.65,,,,1.75,,,,9.57,,,68.41,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.2,,,,0.2,,,,,,,,0.33,,,,0.49,,,,8.39,,,31.29,,
Cyprus,56,,,,,,,,,,0.15,,,,0.96,,,,,,,,1.45,,,,1.37,,,,1.47,,,45.9,,,,,,,,,,,,0.42,,,,1.2,,,,,,,,1.82,,,,1.96,,,,30.87,,,72.16,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.27,,,,0.24,,,,,,,,0.37,,,,0.59,,,,29.4,,,26.26,,
Cyprus,63,,,,,,,,,,0.17,,,,1.04,,,,,,,,1.59,,,,1.55,,,,2.51,,,59.92,,,,,,,,,,,,0.48,,,,1.4,,,,,,,,2.05,,,,2.91,,,,49.09,,,74.78,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.31,,,,0.36,,,,,,,,0.46,,,,1.36,,,,46.58,,,14.86,,
Cyprus,70,,,,,,,,,,0.17,,,,1.06,,,,,,,,1.65,,,,1.61,,,,4.27,,,68.04,,,,,,,,,,,,0.59,,,,1.56,,,,,,,,2.28,,,,8.95,,,,68.34,,,78.23,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.42,,,,0.5,,,,,,,,0.63,,,,7.34,,,,64.07,,,10.19,,
Cyprus,77,,,,,,,,,,0.18,,,,1.07,,,,,,,,1.67,,,,1.63,,,,10.16,,,69.19,,,,,,,,,,,,0.61,,,,1.59,,,,,,,,2.35,,,,10.86,,,,70.33,,,78.78,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.43,,,,0.52,,,,,,,,0.68,,,,9.23,,,,60.17,,,9.59,,
Cyprus,84,,,,,,,,0.0,,0.18,,,,1.08,,,,,,,,1.68,,,,1.71,,,,15.59,,,69.74,,,,,,,,,,0.01,,0.63,,,,1.69,,,,,,,,2.5,,,,18.68,,,,75.84,,,80.69,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,0.01,,0.45,,,,0.61,,,,,,,,0.82,,,,16.97,,,,60.25,,,10.95,,
Cyprus,91,,,,,,,,0.0,,0.18,,,,1.09,,,,,,,,1.7,,,,3.64,,,,21.04,,,70.63,,,,,,,,,,0.04,,0.76,,,,2.17,,,,,,,,3.9,,,,22.77,,,,76.94,,,81.4,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,0.04,,0.58,,,,1.08,,,,,,,,2.2,,,,19.13,,,,55.9,,,10.77,,
Cyprus,98,,,,,,,,0.0,,0.18,,,,1.1,,,,,,,,1.71,,,,5.36,,,,26.32,,,71.42,,,,,,,,,,0.09,,0.91,,,,2.65,,,,,,,,5.34,,,,36.17,,,,79.78,,,83.04,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,0.09,,0.73,,,,1.55,,,,,,,,3.63,,,,30.81,,,,53.46,,,11.62,,
Cyprus,105,,,,,,,,0.0,,0.19,,,,1.12,,,,,,,,1.74,,,,9.17,,,,28.94,,,72.23,,,,,,,,,,0.09,,0.96,,,,2.83,,,,,,,,15.01,,,,44.57,,,,80.35,,,83.47,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,0.09,,0.77,,,,1.71,,,,,,,,13.27,,,,35.4,,,,51.41,,,11.24,,
Cyprus,112,,,,,,,,0.02,,0.22,,,,1.27,,,,,,,,2.23,,,,10.36,,,,29.29,,,72.39,,,,,,,,,,0.1,,1.03,,,,4.0,,,,,,,,30.9,,,,52.48,,,,80.57,,,83.71,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,0.08,,0.81,,,,2.73,,,,,,,,28.67,,,,42.12,,,,51.28,,,11.32,,
Cyprus,119,,,,,,,,0.06,,0.36,,,,2.08,,,,,,,,3.64,,,,15.66,,,,30.51,,,72.93,,,,,,,,,,0.11,,1.14,,,,13.28,,,,,,,,39.75,,,,55.49,,,,80.7,,,83.87,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,0.05,,0.78,,,,11.2,,,,,,,,36.11,,,,39.83,,,,50.19,,,10.94,,
Cyprus,126,,,,,,,,0.07,,0.43,,,,2.53,,,,,,,,9.77,,,,23.16,,,,31.82,,,73.44,,,,,,,,,,0.12,,1.25,,,,22.43,,,,,,,,48.2,,,,63.93,,,,82.49,,,84.16,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,0.05,,0.82,,,,19.9,,,,,,,,38.43,,,,40.77,,,,50.67,,,10.72,,
Cyprus,133,,,,,,,,0.08,,0.66,,,,4.26,,,,,,,,20.4,,,,29.81,,,,37.54,,,75.26,,,,,,,,,,0.13,,1.78,,,,35.59,,,,,,,,52.54,,,,68.47,,,,83.58,,,84.98,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,0.05,,1.12,,,,31.33,,,,,,,,32.14,,,,38.66,,,,46.04,,,9.72,,
Cyprus,140,,,,,,,,0.09,,0.8,,,,11.75,,,,,,,,27.89,,,,34.98,,,,57.25,,,79.19,,,,,,,,,,0.13,,8.89,,,,39.93,,,,,,,,57.83,,,,72.19,,,,84.22,,,85.43,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,0.04,,8.09,,,,28.18,,,,,,,,29.94,,,,37.21,,,,26.97,,,6.24,,
Cyprus,147,,,,,,,,0.11,,0.97,,,,18.3,,,,,,,,35.15,,,,44.11,,,,71.64,,,81.7,,,,,,,,,,0.13,,17.28,,,,41.82,,,,,,,,63.01,,,,75.7,,,,84.48,,,85.59,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,0.02,,16.31,,,,23.52,,,,,,,,27.86,,,,31.59,,,,12.84,,,3.89,,
Cyprus,154,,,,,,,,0.12,,1.08,,,,25.62,,,,,,,,37.49,,,,49.19,,,,77.94,,,83.21,,,,,,,,,,0.14,,20.27,,,,44.9,,,,,,,,63.74,,,,76.02,,,,87.39,,,87.2,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,0.02,,19.19,,,,19.28,,,,,,,,26.25,,,,26.83,,,,9.45,,,3.99,,
Cyprus,161,,,,,,,,0.12,,6.48,,,,29.15,,,,,,,,41.92,,,,58.07,,,,78.95,,,83.79,,,,,,,,,,0.15,,21.68,,,,50.59,,,,,,,,64.34,,,,76.62,,,,89.89,,,88.69,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,0.03,,15.2,,,,21.44,,,,,,,,22.42,,,,18.55,,,,10.94,,,4.9,,
Cyprus,168,,,,,,,,0.13,,17.35,,,,32.02,,,,,,,,53.73,,,,63.21,,,,80.32,,,84.33,,,,,,,,,,0.37,,28.34,,,,54.12,,,,,,,,70.01,,,,80.36,,,,90.99,,,89.49,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,0.24,,10.99,,,,22.1,,,,,,,,16.28,,,,17.15,,,,10.67,,,5.16,,
Cyprus,175,,,,,,,,0.13,,19.9,,,,37.3,,,,,,,,57.33,,,,66.29,,,,83.3,,,85.99,,,,,,,,,,0.45,,29.88,,,,55.69,,,,,,,,71.19,,,,81.28,,,,91.46,,,89.85,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,0.32,,9.98,,,,18.39,,,,,,,,13.86,,,,14.99,,,,8.16,,,3.86,,
Cyprus,182,,,,,,,,0.14,,22.49,,,,44.59,,,,,,,,60.85,,,,70.41,,,,86.32,,,87.88,,,,,,,,,,4.07,,31.87,,,,57.39,,,,,,,,72.32,,,,82.21,,,,91.96,,,90.27,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,3.93,,9.38,,,,12.8,,,,,,,,11.47,,,,11.8,,,,5.64,,,2.39,,
Cyprus,189,,,,,,,,0.33,,27.13,,,,51.16,,,,,,,,66.38,,,,77.52,,,,88.32,,,89.24,,,,,,,,,,8.89,,34.27,,,,59.24,,,,,,,,73.5,,,,82.9,,,,92.31,,,90.54,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,8.56,,7.14,,,,8.08,,,,,,,,7.12,,,,5.38,,,,3.99,,,1.3,,
Cyprus,196,,,,,,,,0.43,,29.07,,,,54.06,,,,,,,,69.24,,,,79.34,,,,89.38,,,90.0,,,,,,,,,,13.87,,38.88,,,,62.73,,,,,,,,75.83,,,,84.3,,,,93.04,,,91.18,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,13.44,,9.81,,,,8.67,,,,,,,,6.59,,,,4.96,,,,3.66,,,1.18,,
Cyprus,203,,,,,,,,3.51,,31.28,,,,56.09,,,,,,,,71.02,,,,80.85,,,,90.0,,,90.45,,,,,,,,,,16.68,,43.01,,,,65.74,,,,,,,,77.61,,,,85.35,,,,93.77,,,91.83,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,13.17,,11.73,,,,9.65,,,,,,,,6.59,,,,4.5,,,,3.77,,,1.38,,
Cyprus,210,,,,0.0,,,,7.93,,33.82,,,,58.24,,,,,,,,72.51,,,,81.84,,,,90.65,,,90.92,,,,,,0.0,,,,18.79,,46.92,,,,68.2,,,,,,,,78.75,,,,86.1,,,,94.34,,,92.42,,,,,,0.0,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,0.0,,,,10.86,,13.1,,,,9.96,,,,,,,,6.24,,,,4.26,,,,3.69,,,1.5,,
Cyprus,217,,,,0.0,,,,12.63,,38.02,,,,61.47,,,,,,,,74.79,,,,83.25,,,,91.49,,,91.61,,,,,,1.81,,,,22.6,,50.27,,,,70.38,,,,,,,,79.76,,,,86.76,,,,94.85,,,92.88,,,,,,0.0,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,1.81,,,,9.97,,12.25,,,,8.91,,,,,,,,4.97,,,,3.51,,,,3.36,,,1.27,,
Cyprus,224,,,,0.01,,,,15.31,,42.0,,,,64.32,,,,,,,,76.47,,,,84.27,,,,92.2,,,92.23,,,,,,4.31,,,,26.03,,52.16,,,,71.54,,,,,,,,80.45,,,,87.19,,,,95.14,,,93.15,,,,,,0.0,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,4.3,,,,10.72,,10.16,,,,7.22,,,,,,,,3.98,,,,2.92,,,,2.94,,,0.92,,
Cyprus,231,,,,0.02,,,,17.42,,45.73,,,,66.61,,,,,,,,77.65,,,,85.06,,,,92.8,,,92.8,,,,,,6.69,,,,29.1,,53.82,,,,72.63,,,,,,,,81.06,,,,87.61,,,,95.44,,,93.4,,,,,,0.0,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,6.67,,,,11.68,,8.09,,,,6.02,,,,,,,,3.41,,,,2.55,,,,2.64,,,0.6,,
Cyprus,238,,,,1.6,,,,21.12,,49.06,,,,68.77,,,,,,,,78.68,,,,85.73,,,,93.34,,,93.27,,,,,,8.88,,,,31.79,,55.22,,,,73.52,,,,,,,,81.6,,,,87.96,,,,95.66,,,93.61,,,,,,0.0,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,7.28,,,,10.67,,6.16,,,,4.75,,,,,,,,2.92,,,,2.23,,,,2.32,,,0.34,,
Cyprus,245,,,,3.69,,,,24.78,,51.0,,,,70.02,,,,,,,,79.38,,,,86.18,,,,93.68,,,93.55,,,,,,10.5,,,,34.08,,56.36,,,,74.44,,,,,,,,82.15,,,,88.37,,,,95.88,,,93.85,,,,,,0.0,,,,0.0,,0.0,,,,0.0,,,,,,,,0.01,,,,0.01,,,,0.04,,,0.24,,,,,,6.81,,,,9.3,,5.36,,,,4.42,,,,,,,,2.77,,,,2.19,,,,2.2,,,0.3,,
Cyprus,252,,,,5.92,,,,28.4,,52.61,,,,71.16,,,,,,,,80.07,,,,86.67,,,,94.01,,,93.85,,,,,,12.73,,,,37.03,,57.59,,,,75.48,,,,,,,,82.85,,,,88.84,,,,96.14,,,94.11,,,,,,0.0,,,,0.0,,0.02,,,,0.05,,,,,,,,0.09,,,,0.14,,,,0.25,,,1.72,,,,,,6.81,,,,8.63,,4.98,,,,4.32,,,,,,,,2.78,,,,2.17,,,,2.13,,,0.26,,
Cyprus,259,,,,7.98,,,,31.12,,54.05,,,,72.08,,,,,,,,80.64,,,,87.03,,,,94.25,,,94.12,,,,,,13.84,,,,38.51,,58.63,,,,76.14,,,,,,,,83.27,,,,89.15,,,,96.37,,,94.36,,,,,,0.0,,,,0.0,,0.03,,,,0.21,,,,,,,,0.39,,,,0.5,,,,0.59,,,2.86,,,,,,5.86,,,,7.39,,4.58,,,,4.06,,,,,,,,2.63,,,,2.12,,,,2.12,,,0.24,,
Cyprus,266,,,,9.59,,,,33.43,,55.48,,,,73.16,,,,,,,,81.26,,,,87.49,,,,94.5,,,94.39,,,,,,14.49,,,,39.37,,59.17,,,,76.59,,,,,,,,83.56,,,,89.36,,,,96.52,,,94.53,,,,,,0.0,,,,0.0,,0.05,,,,0.45,,,,,,,,0.81,,,,0.98,,,,0.94,,,7.61,,,,,,4.9,,,,5.94,,3.69,,,,3.43,,,,,,,,2.3,,,,1.87,,,,2.02,,,0.14,,
Cyprus,273,,,,11.74,,,,36.27,,56.7,,,,74.14,,,,,,,,81.91,,,,87.95,,,,94.76,,,94.66,,,,,,14.92,,,,39.88,,59.55,,,,76.85,,,,,,,,83.72,,,,89.45,,,,96.59,,,94.62,,,,,,0.0,,,,0.0,,0.06,,,,0.57,,,,,,,,1.02,,,,1.23,,,,1.22,,,21.68,,,,,,3.18,,,,3.61,,2.85,,,,2.71,,,,,,,,1.81,,,,1.5,,,,1.83,,,-0.04,,
Cyprus,280,,,,12.92,,,,37.91,,57.73,,,,74.88,,,,,,,,82.36,,,,88.29,,,,95.02,,,94.9,,,,,,15.29,,,,40.43,,60.05,,,,77.24,,,,,,,,83.96,,,,89.59,,,,96.69,,,94.68,,,,,,0.0,,,,0.0,,0.06,,,,0.67,,,,,,,,1.25,,,,1.63,,,,4.71,,,38.88,,,,,,2.37,,,,2.52,,2.32,,,,2.36,,,,,,,,1.6,,,,1.3,,,,1.67,,,-0.22,,
