location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Israel,2021-05-15,50,59,89.4,84.2
Israel,2021-05-15,60,69,90.2,86.3
Israel,2021-05-15,70,79,98.6,95.4
Israel,2021-05-15,80,89,96.1,92.9
Israel,2021-05-15,90,99,99.6,94.9
Israel,2021-05-16,12,15,,
Israel,2021-05-16,16,19,,
Israel,2021-05-16,20,29,77.0,70.6
Israel,2021-05-16,30,39,81.0,75.6
Israel,2021-05-16,40,49,84.8,79.8
Israel,2021-05-16,5,11,,
Israel,2021-05-16,50,59,89.4,84.2
Israel,2021-05-16,60,69,90.2,86.3
Israel,2021-05-16,70,79,98.6,95.4
Israel,2021-05-16,80,89,96.1,92.9
Israel,2021-05-16,90,99,99.6,94.9
Israel,2021-05-17,12,15,,
Israel,2021-05-17,16,19,,
Israel,2021-05-17,20,29,77.0,70.6
Israel,2021-05-17,30,39,81.0,75.6
Israel,2021-05-17,40,49,84.8,79.8
Israel,2021-05-17,5,11,,
Israel,2021-05-17,50,59,89.4,84.3
Israel,2021-05-17,60,69,90.2,86.3
Israel,2021-05-17,70,79,98.6,95.4
Israel,2021-05-17,80,89,96.1,92.9
Israel,2021-05-17,90,99,99.6,94.9
Israel,2021-05-18,12,15,,
Israel,2021-05-18,16,19,,
Israel,2021-05-18,20,29,77.1,70.7
Israel,2021-05-18,30,39,81.1,75.7
Israel,2021-05-18,40,49,84.9,79.9
Israel,2021-05-18,5,11,,
Israel,2021-05-18,50,59,89.4,84.3
Israel,2021-05-18,60,69,90.3,86.3
Israel,2021-05-18,70,79,98.6,95.5
Israel,2021-05-18,80,89,96.1,93.0
Israel,2021-05-18,90,99,99.6,94.9
Israel,2021-05-19,12,15,,
Israel,2021-05-19,16,19,,
Israel,2021-05-19,20,29,77.1,70.8
Israel,2021-05-19,30,39,81.1,75.8
Israel,2021-05-19,40,49,84.9,79.9
Israel,2021-05-19,5,11,,
Israel,2021-05-19,50,59,89.4,84.3
Israel,2021-05-19,60,69,90.3,86.3
Israel,2021-05-19,70,79,98.6,95.5
Israel,2021-05-19,80,89,96.1,93.0
Israel,2021-05-19,90,99,99.7,95.0
Israel,2021-05-20,12,15,,
Israel,2021-05-20,16,19,,
Israel,2021-05-20,20,29,77.1,70.9
Israel,2021-05-20,30,39,81.2,75.9
Israel,2021-05-20,40,49,84.9,80.0
Israel,2021-05-20,5,11,,
Israel,2021-05-20,50,59,89.4,84.4
Israel,2021-05-20,60,69,90.3,86.4
Israel,2021-05-20,70,79,98.6,95.5
Israel,2021-05-20,80,89,96.1,93.0
Israel,2021-05-20,90,99,99.7,95.1
Israel,2021-05-21,12,15,,
Israel,2021-05-21,16,19,,
Israel,2021-05-21,20,29,77.2,70.9
Israel,2021-05-21,30,39,81.2,75.9
Israel,2021-05-21,40,49,84.9,80.0
Israel,2021-05-21,5,11,,
Israel,2021-05-21,50,59,89.4,84.4
Israel,2021-05-21,60,69,90.3,86.4
Israel,2021-05-21,70,79,98.6,95.5
Israel,2021-05-21,80,89,96.1,93.0
Israel,2021-05-21,90,99,99.7,95.1
Israel,2021-05-22,12,15,,
Israel,2021-05-22,16,19,,
Israel,2021-05-22,20,29,77.2,70.9
Israel,2021-05-22,30,39,81.2,75.9
Israel,2021-05-22,40,49,84.9,80.0
Israel,2021-05-22,5,11,,
Israel,2021-05-22,50,59,89.5,84.4
Israel,2021-05-22,60,69,90.3,86.4
Israel,2021-05-22,70,79,98.6,95.5
Israel,2021-05-22,80,89,96.1,93.1
Israel,2021-05-22,90,99,99.7,95.1
Israel,2021-05-23,12,15,,
Israel,2021-05-23,16,19,,
Israel,2021-05-23,20,29,77.1,70.9
Israel,2021-05-23,30,39,81.2,76.0
Israel,2021-05-23,40,49,84.9,80.0
Israel,2021-05-23,5,11,,
Israel,2021-05-23,50,59,89.2,84.2
Israel,2021-05-23,60,69,90.2,86.4
Israel,2021-05-23,70,79,97.8,94.7
Israel,2021-05-23,80,89,95.5,92.5
Israel,2021-05-23,90,99,98.0,93.5
Israel,2021-05-24,12,15,,
Israel,2021-05-24,16,19,,
Israel,2021-05-24,20,29,77.2,71.0
Israel,2021-05-24,30,39,81.2,76.1
Israel,2021-05-24,40,49,84.9,80.0
Israel,2021-05-24,5,11,,
Israel,2021-05-24,50,59,89.2,84.2
Israel,2021-05-24,60,69,90.3,86.4
Israel,2021-05-24,70,79,97.8,94.8
Israel,2021-05-24,80,89,95.5,92.5
Israel,2021-05-24,90,99,98.1,93.5
Israel,2021-05-25,12,15,,
Israel,2021-05-25,16,19,,
Israel,2021-05-25,20,29,77.2,71.1
Israel,2021-05-25,30,39,81.3,76.1
Israel,2021-05-25,40,49,84.9,80.1
Israel,2021-05-25,5,11,,
Israel,2021-05-25,50,59,89.3,84.3
Israel,2021-05-25,60,69,90.3,86.4
Israel,2021-05-25,70,79,97.8,94.8
Israel,2021-05-25,80,89,95.6,92.6
Israel,2021-05-25,90,99,98.1,93.6
Israel,2021-05-26,12,15,,
Israel,2021-05-26,16,19,,
Israel,2021-05-26,20,29,77.2,71.1
Israel,2021-05-26,30,39,81.3,76.1
Israel,2021-05-26,40,49,85.0,80.1
Israel,2021-05-26,5,11,,
Israel,2021-05-26,50,59,89.3,84.3
Israel,2021-05-26,60,69,90.3,86.4
Israel,2021-05-26,70,79,97.9,94.8
Israel,2021-05-26,80,89,95.6,92.6
Israel,2021-05-26,90,99,98.2,93.6
Israel,2021-05-27,12,15,,
Israel,2021-05-27,16,19,,
Israel,2021-05-27,20,29,77.2,71.1
Israel,2021-05-27,30,39,81.3,76.2
Israel,2021-05-27,40,49,85.0,80.1
Israel,2021-05-27,5,11,,
Israel,2021-05-27,50,59,89.3,84.3
Israel,2021-05-27,60,69,90.3,86.4
Israel,2021-05-27,70,79,97.9,94.9
Israel,2021-05-27,80,89,95.6,92.6
Israel,2021-05-27,90,99,98.2,93.7
Israel,2021-05-28,12,15,,
Israel,2021-05-28,16,19,,
Israel,2021-05-28,20,29,77.3,71.2
Israel,2021-05-28,30,39,81.3,76.2
Israel,2021-05-28,40,49,85.0,80.2
Israel,2021-05-28,5,11,,
Israel,2021-05-28,50,59,89.3,84.4
Israel,2021-05-28,60,69,90.3,86.5
Israel,2021-05-28,70,79,97.9,94.9
Israel,2021-05-28,80,89,95.7,92.7
Israel,2021-05-28,90,99,98.3,93.8
Israel,2021-05-29,12,15,,
Israel,2021-05-29,16,19,,
Israel,2021-05-29,20,29,77.3,71.2
Israel,2021-05-29,30,39,81.3,76.2
Israel,2021-05-29,40,49,85.0,80.2
Israel,2021-05-29,5,11,,
Israel,2021-05-29,50,59,89.3,84.4
Israel,2021-05-29,60,69,90.3,86.5
Israel,2021-05-29,70,79,97.9,94.9
Israel,2021-05-29,80,89,95.7,92.7
Israel,2021-05-29,90,99,98.3,93.8
Israel,2021-05-30,12,15,,
Israel,2021-05-30,16,19,,
Israel,2021-05-30,20,29,77.3,71.2
Israel,2021-05-30,30,39,81.4,76.3
Israel,2021-05-30,40,49,85.0,80.2
Israel,2021-05-30,5,11,,
Israel,2021-05-30,50,59,89.4,84.4
Israel,2021-05-30,60,69,90.3,86.5
Israel,2021-05-30,70,79,98.0,94.9
Israel,2021-05-30,80,89,95.7,92.7
Israel,2021-05-30,90,99,98.3,93.9
Israel,2021-05-31,12,15,,
Israel,2021-05-31,16,19,,
Israel,2021-05-31,20,29,77.3,71.3
Israel,2021-05-31,30,39,81.4,76.3
Israel,2021-05-31,40,49,85.0,80.2
Israel,2021-05-31,5,11,,
Israel,2021-05-31,50,59,89.4,84.4
Israel,2021-05-31,60,69,90.3,86.5
Israel,2021-05-31,70,79,98.0,95.0
Israel,2021-05-31,80,89,95.7,92.7
Israel,2021-05-31,90,99,98.4,93.9
Israel,2021-06-01,12,15,,
Israel,2021-06-01,16,19,,
Israel,2021-06-01,20,29,77.4,71.3
Israel,2021-06-01,30,39,81.4,76.4
Israel,2021-06-01,40,49,85.0,80.2
Israel,2021-06-01,5,11,,
Israel,2021-06-01,50,59,89.4,84.5
Israel,2021-06-01,60,69,90.3,86.5
Israel,2021-06-01,70,79,98.0,95.0
Israel,2021-06-01,80,89,95.7,92.8
Israel,2021-06-01,90,99,98.4,94.0
Israel,2021-06-02,12,15,,
Israel,2021-06-02,16,19,,
Israel,2021-06-02,20,29,77.4,71.3
Israel,2021-06-02,30,39,81.4,76.4
Israel,2021-06-02,40,49,85.0,80.2
Israel,2021-06-02,5,11,,
Israel,2021-06-02,50,59,89.4,84.5
Israel,2021-06-02,60,69,90.3,86.5
Israel,2021-06-02,70,79,98.1,95.0
Israel,2021-06-02,80,89,95.8,92.8
Israel,2021-06-02,90,99,98.5,94.1
Israel,2021-06-03,12,15,,
Israel,2021-06-03,16,19,,
Israel,2021-06-03,20,29,77.4,71.4
Israel,2021-06-03,30,39,81.4,76.4
Israel,2021-06-03,40,49,85.0,80.3
Israel,2021-06-03,5,11,,
Israel,2021-06-03,50,59,89.4,84.5
Israel,2021-06-03,60,69,90.4,86.6
Israel,2021-06-03,70,79,98.1,95.1
Israel,2021-06-03,80,89,95.8,92.8
Israel,2021-06-03,90,99,98.5,94.1
Israel,2021-06-04,12,15,,
Israel,2021-06-04,16,19,,
Israel,2021-06-04,20,29,77.4,71.4
Israel,2021-06-04,30,39,81.4,76.4
Israel,2021-06-04,40,49,85.0,80.3
Israel,2021-06-04,5,11,,
Israel,2021-06-04,50,59,89.4,84.5
Israel,2021-06-04,60,69,90.4,86.6
Israel,2021-06-04,70,79,98.1,95.1
Israel,2021-06-04,80,89,95.8,92.8
Israel,2021-06-04,90,99,98.5,94.1
Israel,2021-06-05,12,15,,
Israel,2021-06-05,16,19,,
Israel,2021-06-05,20,29,77.5,71.4
Israel,2021-06-05,30,39,81.4,76.4
Israel,2021-06-05,40,49,85.1,80.3
Israel,2021-06-05,5,11,,
Israel,2021-06-05,50,59,89.4,84.5
Israel,2021-06-05,60,69,90.4,86.6
Israel,2021-06-05,70,79,98.1,95.1
Israel,2021-06-05,80,89,95.8,92.8
Israel,2021-06-05,90,99,98.6,94.2
Israel,2021-06-06,12,15,,
Israel,2021-06-06,16,19,,
Israel,2021-06-06,20,29,77.5,71.4
Israel,2021-06-06,30,39,81.5,76.4
Israel,2021-06-06,40,49,85.1,80.3
Israel,2021-06-06,5,11,,
Israel,2021-06-06,50,59,89.5,84.5
Israel,2021-06-06,60,69,90.4,86.6
Israel,2021-06-06,70,79,98.2,95.1
Israel,2021-06-06,80,89,95.8,92.9
Israel,2021-06-06,90,99,98.7,94.3
Israel,2021-06-07,12,15,,
Israel,2021-06-07,16,19,,
Israel,2021-06-07,20,29,77.5,71.4
Israel,2021-06-07,30,39,81.5,76.4
Israel,2021-06-07,40,49,85.1,80.3
Israel,2021-06-07,5,11,,
Israel,2021-06-07,50,59,89.5,84.5
Israel,2021-06-07,60,69,90.4,86.6
Israel,2021-06-07,70,79,98.2,95.2
Israel,2021-06-07,80,89,95.9,92.9
Israel,2021-06-07,90,99,98.7,94.3
Israel,2021-06-10,12,15,,
Israel,2021-06-10,16,19,,
Israel,2021-06-10,20,29,77.6,71.5
Israel,2021-06-10,30,39,81.6,76.5
Israel,2021-06-10,40,49,85.1,80.3
Israel,2021-06-10,5,11,,
Israel,2021-06-10,50,59,89.5,84.6
Israel,2021-06-10,60,69,90.4,86.6
Israel,2021-06-10,70,79,98.3,95.3
Israel,2021-06-10,80,89,95.9,93.0
Israel,2021-06-10,90,99,98.8,94.4
Israel,2021-06-11,12,15,,
Israel,2021-06-11,16,19,,
Israel,2021-06-11,20,29,77.6,71.5
Israel,2021-06-11,30,39,81.6,76.5
Israel,2021-06-11,40,49,85.1,80.3
Israel,2021-06-11,5,11,,
Israel,2021-06-11,50,59,89.5,84.6
Israel,2021-06-11,60,69,90.4,86.6
Israel,2021-06-11,70,79,98.3,95.3
Israel,2021-06-11,80,89,95.9,93.0
Israel,2021-06-11,90,99,98.9,94.5
Israel,2021-06-12,12,15,,
Israel,2021-06-12,16,19,,
Israel,2021-06-12,20,29,77.6,71.5
Israel,2021-06-12,30,39,81.6,76.5
Israel,2021-06-12,40,49,85.1,80.4
Israel,2021-06-12,5,11,,
Israel,2021-06-12,50,59,89.6,84.6
Israel,2021-06-12,60,69,90.4,86.6
Israel,2021-06-12,70,79,98.3,95.3
Israel,2021-06-12,80,89,96.0,93.0
Israel,2021-06-12,90,99,99.0,94.6
Israel,2021-06-13,12,15,,
Israel,2021-06-13,16,19,,
Israel,2021-06-13,20,29,77.6,71.6
Israel,2021-06-13,30,39,81.6,76.6
Israel,2021-06-13,40,49,85.2,80.4
Israel,2021-06-13,5,11,,
Israel,2021-06-13,50,59,89.6,84.6
Israel,2021-06-13,60,69,90.4,86.6
Israel,2021-06-13,70,79,98.3,95.3
Israel,2021-06-13,80,89,96.0,93.0
Israel,2021-06-13,90,99,99.0,94.6
Israel,2021-06-14,12,15,,
Israel,2021-06-14,16,19,,
Israel,2021-06-14,20,29,77.7,71.6
Israel,2021-06-14,30,39,81.6,76.6
Israel,2021-06-14,40,49,85.2,80.4
Israel,2021-06-14,5,11,,
Israel,2021-06-14,50,59,89.6,84.7
Israel,2021-06-14,60,69,90.5,86.6
Israel,2021-06-14,70,79,98.4,95.4
Israel,2021-06-14,80,89,96.0,93.0
Israel,2021-06-14,90,99,99.1,94.7
Israel,2021-06-15,12,15,,
Israel,2021-06-15,16,19,,
Israel,2021-06-15,20,29,77.7,71.6
Israel,2021-06-15,30,39,81.6,76.6
Israel,2021-06-15,40,49,85.2,80.4
Israel,2021-06-15,5,11,,
Israel,2021-06-15,50,59,89.6,84.7
Israel,2021-06-15,60,69,90.5,86.6
Israel,2021-06-15,70,79,98.4,95.4
Israel,2021-06-15,80,89,96.0,93.0
Israel,2021-06-15,90,99,99.1,94.7
Israel,2021-06-16,12,15,,
Israel,2021-06-16,16,19,,
Israel,2021-06-16,20,29,77.7,71.6
Israel,2021-06-16,30,39,81.7,76.6
Israel,2021-06-16,40,49,85.2,80.4
Israel,2021-06-16,5,11,,
Israel,2021-06-16,50,59,89.6,84.7
Israel,2021-06-16,60,69,90.5,86.7
Israel,2021-06-16,70,79,98.4,95.4
Israel,2021-06-16,80,89,96.1,93.1
Israel,2021-06-16,90,99,99.2,94.8
Israel,2021-06-17,12,15,,
Israel,2021-06-17,16,19,,
Israel,2021-06-17,20,29,77.7,71.6
Israel,2021-06-17,30,39,81.7,76.7
Israel,2021-06-17,40,49,85.2,80.4
Israel,2021-06-17,5,11,,
Israel,2021-06-17,50,59,89.7,84.7
Israel,2021-06-17,60,69,90.5,86.7
Israel,2021-06-17,70,79,98.5,95.5
Israel,2021-06-17,80,89,96.1,93.1
Israel,2021-06-17,90,99,99.2,94.8
Israel,2021-06-18,12,15,,
Israel,2021-06-18,16,19,,
Israel,2021-06-18,20,29,77.8,71.7
Israel,2021-06-18,30,39,81.7,76.7
Israel,2021-06-18,40,49,85.2,80.4
Israel,2021-06-18,5,11,,
Israel,2021-06-18,50,59,89.7,84.7
Israel,2021-06-18,60,69,90.5,86.7
Israel,2021-06-18,70,79,98.5,95.5
Israel,2021-06-18,80,89,96.1,93.1
Israel,2021-06-18,90,99,99.3,94.9
Israel,2021-06-19,12,15,,
Israel,2021-06-19,16,19,,
Israel,2021-06-19,20,29,77.8,71.7
Israel,2021-06-19,30,39,81.7,76.7
Israel,2021-06-19,40,49,85.2,80.4
Israel,2021-06-19,5,11,,
Israel,2021-06-19,50,59,89.7,84.7
Israel,2021-06-19,60,69,90.5,86.7
Israel,2021-06-19,70,79,98.5,95.5
Israel,2021-06-19,80,89,96.1,93.2
Israel,2021-06-19,90,99,99.3,94.9
Israel,2021-06-20,12,15,,
Israel,2021-06-20,16,19,,
Israel,2021-06-20,20,29,77.8,71.7
Israel,2021-06-20,30,39,81.7,76.7
Israel,2021-06-20,40,49,85.3,80.5
Israel,2021-06-20,5,11,,
Israel,2021-06-20,50,59,89.7,84.7
Israel,2021-06-20,60,69,90.5,86.7
Israel,2021-06-20,70,79,98.5,95.5
Israel,2021-06-20,80,89,96.2,93.2
Israel,2021-06-20,90,99,99.4,95.0
Israel,2021-06-21,12,15,,
Israel,2021-06-21,16,19,,
Israel,2021-06-21,20,29,77.9,71.7
Israel,2021-06-21,30,39,81.8,76.7
Israel,2021-06-21,40,49,85.3,80.5
Israel,2021-06-21,5,11,,
Israel,2021-06-21,50,59,89.7,84.8
Israel,2021-06-21,60,69,90.5,86.7
Israel,2021-06-21,70,79,98.6,95.6
Israel,2021-06-21,80,89,96.2,93.2
Israel,2021-06-21,90,99,99.4,95.0
Israel,2021-06-22,12,15,,
Israel,2021-06-22,16,19,,
Israel,2021-06-22,20,29,77.9,71.7
Israel,2021-06-22,30,39,81.8,76.7
Israel,2021-06-22,40,49,85.3,80.5
Israel,2021-06-22,5,11,,
Israel,2021-06-22,50,59,89.7,84.8
Israel,2021-06-22,60,69,90.5,86.7
Israel,2021-06-22,70,79,98.6,95.6
Israel,2021-06-22,80,89,96.2,93.2
Israel,2021-06-22,90,99,99.5,95.1
Israel,2021-06-23,12,15,,
Israel,2021-06-23,16,19,,
Israel,2021-06-23,20,29,77.9,71.7
Israel,2021-06-23,30,39,81.8,76.7
Israel,2021-06-23,40,49,85.3,80.5
Israel,2021-06-23,5,11,,
Israel,2021-06-23,50,59,89.8,84.8
Israel,2021-06-23,60,69,90.5,86.7
Israel,2021-06-23,70,79,98.6,95.6
Israel,2021-06-23,80,89,96.2,93.3
Israel,2021-06-23,90,99,99.5,95.1
Israel,2021-06-24,12,15,,
Israel,2021-06-24,16,19,,
Israel,2021-06-24,20,29,78.0,71.8
Israel,2021-06-24,30,39,81.9,76.8
Israel,2021-06-24,40,49,85.4,80.5
Israel,2021-06-24,5,11,,
Israel,2021-06-24,50,59,89.8,84.8
Israel,2021-06-24,60,69,90.6,86.7
Israel,2021-06-24,70,79,98.7,95.7
Israel,2021-06-24,80,89,96.3,93.3
Israel,2021-06-24,90,99,99.6,95.2
Israel,2021-06-25,12,15,,
Israel,2021-06-25,16,19,,
Israel,2021-06-25,20,29,78.0,71.8
Israel,2021-06-25,30,39,81.9,76.8
Israel,2021-06-25,40,49,85.4,80.5
Israel,2021-06-25,5,11,,
Israel,2021-06-25,50,59,89.8,84.8
Israel,2021-06-25,60,69,90.6,86.7
Israel,2021-06-25,70,79,98.7,95.7
Israel,2021-06-25,80,89,96.3,93.3
Israel,2021-06-25,90,99,99.6,95.3
Israel,2021-06-26,12,15,,
Israel,2021-06-26,16,19,,
Israel,2021-06-26,20,29,78.0,71.8
Israel,2021-06-26,30,39,81.9,76.8
Israel,2021-06-26,40,49,85.4,80.5
Israel,2021-06-26,5,11,,
Israel,2021-06-26,50,59,89.9,84.8
Israel,2021-06-26,60,69,90.6,86.7
Israel,2021-06-26,70,79,98.7,95.7
Israel,2021-06-26,80,89,96.3,93.3
Israel,2021-06-26,90,99,99.7,95.3
Israel,2021-06-27,12,15,,
Israel,2021-06-27,16,19,,
Israel,2021-06-27,20,29,77.6,71.5
Israel,2021-06-27,30,39,82.1,77.0
Israel,2021-06-27,40,49,85.4,80.6
Israel,2021-06-27,5,11,,
Israel,2021-06-27,50,59,88.9,84.1
Israel,2021-06-27,60,69,90.4,86.7
Israel,2021-06-27,70,79,95.1,92.6
Israel,2021-06-27,80,89,93.6,91.0
Israel,2021-06-27,90,99,92.9,89.5
Israel,2021-06-28,12,15,,
Israel,2021-06-28,16,19,,
Israel,2021-06-28,20,29,77.7,71.5
Israel,2021-06-28,30,39,82.2,77.0
Israel,2021-06-28,40,49,85.5,80.6
Israel,2021-06-28,5,11,,
Israel,2021-06-28,50,59,89.0,84.1
Israel,2021-06-28,60,69,90.4,86.7
Israel,2021-06-28,70,79,95.1,92.6
Israel,2021-06-28,80,89,93.6,91.0
Israel,2021-06-28,90,99,92.9,89.5
Israel,2021-06-29,12,15,,
Israel,2021-06-29,16,19,,
Israel,2021-06-29,20,29,77.7,71.5
Israel,2021-06-29,30,39,82.2,77.0
Israel,2021-06-29,40,49,85.5,80.6
Israel,2021-06-29,5,11,,
Israel,2021-06-29,50,59,89.0,84.1
Israel,2021-06-29,60,69,90.4,86.7
Israel,2021-06-29,70,79,95.2,92.6
Israel,2021-06-29,80,89,93.6,91.0
Israel,2021-06-29,90,99,92.9,89.5
Israel,2021-06-30,12,15,,
Israel,2021-06-30,16,19,,
Israel,2021-06-30,20,29,77.8,71.5
Israel,2021-06-30,30,39,82.3,77.0
Israel,2021-06-30,40,49,85.5,80.6
Israel,2021-06-30,5,11,,
Israel,2021-06-30,50,59,89.0,84.1
Israel,2021-06-30,60,69,90.5,86.7
Israel,2021-06-30,70,79,95.2,92.6
Israel,2021-06-30,80,89,93.6,91.0
Israel,2021-06-30,90,99,92.9,89.5
Israel,2021-07-01,12,15,,
Israel,2021-07-01,16,19,,
Israel,2021-07-01,20,29,77.9,71.6
Israel,2021-07-01,30,39,82.4,77.1
Israel,2021-07-01,40,49,85.6,80.6
Israel,2021-07-01,5,11,,
Israel,2021-07-01,50,59,89.1,84.2
Israel,2021-07-01,60,69,90.5,86.7
Israel,2021-07-01,70,79,95.2,92.6
Israel,2021-07-01,80,89,93.7,91.0
Israel,2021-07-01,90,99,93.0,89.5
Israel,2021-07-02,12,15,,
Israel,2021-07-02,16,19,,
Israel,2021-07-02,20,29,77.9,71.6
Israel,2021-07-02,30,39,82.4,77.1
Israel,2021-07-02,40,49,85.7,80.6
Israel,2021-07-02,5,11,,
Israel,2021-07-02,50,59,89.1,84.2
Israel,2021-07-02,60,69,90.5,86.7
Israel,2021-07-02,70,79,95.2,92.6
Israel,2021-07-02,80,89,93.7,91.0
Israel,2021-07-02,90,99,93.0,89.5
Israel,2021-07-03,12,15,,
Israel,2021-07-03,16,19,,
Israel,2021-07-03,20,29,77.9,71.6
Israel,2021-07-03,30,39,82.4,77.1
Israel,2021-07-03,40,49,85.7,80.6
Israel,2021-07-03,5,11,,
Israel,2021-07-03,50,59,89.1,84.2
Israel,2021-07-03,60,69,90.5,86.7
Israel,2021-07-03,70,79,95.2,92.6
Israel,2021-07-03,80,89,93.7,91.0
Israel,2021-07-03,90,99,93.0,89.5
Israel,2021-07-04,12,15,,
Israel,2021-07-04,16,19,,
Israel,2021-07-04,20,29,78.0,71.6
Israel,2021-07-04,30,39,82.5,77.1
Israel,2021-07-04,40,49,85.7,80.6
Israel,2021-07-04,5,11,,
Israel,2021-07-04,50,59,89.2,84.2
Israel,2021-07-04,60,69,90.5,86.7
Israel,2021-07-04,70,79,95.2,92.6
Israel,2021-07-04,80,89,93.7,91.0
Israel,2021-07-04,90,99,93.0,89.5
Israel,2021-07-05,12,15,,
Israel,2021-07-05,16,19,,
Israel,2021-07-05,20,29,78.1,71.6
Israel,2021-07-05,30,39,82.6,77.1
Israel,2021-07-05,40,49,85.8,80.7
Israel,2021-07-05,5,11,,
Israel,2021-07-05,50,59,89.2,84.2
Israel,2021-07-05,60,69,90.6,86.7
Israel,2021-07-05,70,79,95.3,92.7
Israel,2021-07-05,80,89,93.7,91.1
Israel,2021-07-05,90,99,93.0,89.6
Israel,2021-07-06,12,15,,
Israel,2021-07-06,16,19,,
Israel,2021-07-06,20,29,78.1,71.6
Israel,2021-07-06,30,39,82.6,77.1
Israel,2021-07-06,40,49,85.8,80.7
Israel,2021-07-06,5,11,,
Israel,2021-07-06,50,59,89.3,84.2
Israel,2021-07-06,60,69,90.6,86.7
Israel,2021-07-06,70,79,95.3,92.7
Israel,2021-07-06,80,89,93.7,91.1
Israel,2021-07-06,90,99,93.0,89.6
Israel,2021-07-07,12,15,,
Israel,2021-07-07,16,19,,
Israel,2021-07-07,20,29,78.2,71.7
Israel,2021-07-07,30,39,82.7,77.2
Israel,2021-07-07,40,49,85.9,80.7
Israel,2021-07-07,5,11,,
Israel,2021-07-07,50,59,89.3,84.2
Israel,2021-07-07,60,69,90.6,86.8
Israel,2021-07-07,70,79,95.3,92.7
Israel,2021-07-07,80,89,93.8,91.1
Israel,2021-07-07,90,99,93.1,89.6
Israel,2021-07-08,12,15,,
Israel,2021-07-08,16,19,,
Israel,2021-07-08,20,29,78.4,71.7
Israel,2021-07-08,30,39,82.8,77.2
Israel,2021-07-08,40,49,86.0,80.7
Israel,2021-07-08,5,11,,
Israel,2021-07-08,50,59,89.4,84.3
Israel,2021-07-08,60,69,90.7,86.8
Israel,2021-07-08,70,79,95.3,92.7
Israel,2021-07-08,80,89,93.8,91.1
Israel,2021-07-08,90,99,93.2,89.6
Israel,2021-07-09,12,15,,
Israel,2021-07-09,16,19,,
Israel,2021-07-09,20,29,78.4,71.7
Israel,2021-07-09,30,39,82.8,77.2
Israel,2021-07-09,40,49,86.0,80.7
Israel,2021-07-09,5,11,,
Israel,2021-07-09,50,59,89.4,84.3
Israel,2021-07-09,60,69,90.7,86.8
Israel,2021-07-09,70,79,95.4,92.7
Israel,2021-07-09,80,89,93.8,91.1
Israel,2021-07-09,90,99,93.2,89.6
Israel,2021-07-10,12,15,,
Israel,2021-07-10,16,19,,
Israel,2021-07-10,20,29,78.4,71.7
Israel,2021-07-10,30,39,82.9,77.2
Israel,2021-07-10,40,49,86.0,80.7
Israel,2021-07-10,5,11,,
Israel,2021-07-10,50,59,89.4,84.3
Israel,2021-07-10,60,69,90.7,86.8
Israel,2021-07-10,70,79,95.4,92.7
Israel,2021-07-10,80,89,93.8,91.1
Israel,2021-07-10,90,99,93.2,89.6
Israel,2021-07-11,12,15,,
Israel,2021-07-11,16,19,,
Israel,2021-07-11,20,29,78.5,71.7
Israel,2021-07-11,30,39,82.9,77.2
Israel,2021-07-11,40,49,86.1,80.7
Israel,2021-07-11,5,11,,
Israel,2021-07-11,50,59,89.4,84.3
Israel,2021-07-11,60,69,90.7,86.8
Israel,2021-07-11,70,79,95.4,92.7
Israel,2021-07-11,80,89,93.8,91.1
Israel,2021-07-11,90,99,93.2,89.6
Israel,2021-07-12,12,15,,
Israel,2021-07-12,16,19,,
Israel,2021-07-12,20,29,78.5,71.7
Israel,2021-07-12,30,39,82.9,77.2
Israel,2021-07-12,40,49,86.1,80.7
Israel,2021-07-12,5,11,,
Israel,2021-07-12,50,59,89.4,84.3
Israel,2021-07-12,60,69,90.7,86.8
Israel,2021-07-12,70,79,95.4,92.7
Israel,2021-07-12,80,89,93.8,91.1
Israel,2021-07-12,90,99,93.2,89.6
Israel,2021-07-13,12,15,,
Israel,2021-07-13,16,19,,
Israel,2021-07-13,20,29,78.5,71.8
Israel,2021-07-13,30,39,82.9,77.3
Israel,2021-07-13,40,49,86.1,80.8
Israel,2021-07-13,5,11,,
Israel,2021-07-13,50,59,89.5,84.3
Israel,2021-07-13,60,69,90.7,86.8
Israel,2021-07-13,70,79,95.4,92.7
Israel,2021-07-13,80,89,93.9,91.1
Israel,2021-07-13,90,99,93.2,89.6
Israel,2021-07-14,12,15,,
Israel,2021-07-14,16,19,,
Israel,2021-07-14,20,29,78.6,71.8
Israel,2021-07-14,30,39,82.9,77.3
Israel,2021-07-14,40,49,86.1,80.8
Israel,2021-07-14,5,11,,
Israel,2021-07-14,50,59,89.5,84.3
Israel,2021-07-14,60,69,90.7,86.8
Israel,2021-07-14,70,79,95.4,92.7
Israel,2021-07-14,80,89,93.9,91.1
Israel,2021-07-14,90,99,93.2,89.6
Israel,2021-07-15,12,15,,
Israel,2021-07-15,16,19,,
Israel,2021-07-15,20,29,78.6,71.8
Israel,2021-07-15,30,39,83.0,77.3
Israel,2021-07-15,40,49,86.1,80.8
Israel,2021-07-15,5,11,,
Israel,2021-07-15,50,59,89.5,84.3
Israel,2021-07-15,60,69,90.8,86.8
Israel,2021-07-15,70,79,95.4,92.7
