location,date,num_sequences,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
Switzerland,2021-08-23,6633,761.06,59483,6824.94
Switzerland,2021-09-06,4379,502.44,63862,7327.38
Switzerland,2021-09-20,4396,504.39,68258,7831.77
Switzerland,2021-10-04,3784,434.17,72042,8265.94
Switzerland,2021-10-18,3230,370.6,75272,8636.54
Switzerland,2021-11-01,5101,585.28,80373,9221.82
Switzerland,2021-11-15,6478,743.27,86851,9965.09
Switzerland,2021-11-29,5699,653.89,92550,10618.98
Switzerland,2021-12-13,282,32.36,92832,10651.34
Thailand,2020-08-03,5,0.07,5,0.07
Thailand,2020-08-31,2,0.03,7,0.1
Thailand,2020-09-28,2,0.03,9,0.13
Thailand,2020-10-12,7,0.1,16,0.23
Thailand,2020-10-26,7,0.1,23,0.33
Thailand,2020-11-09,6,0.09,29,0.42
Thailand,2020-11-23,9,0.13,38,0.55
Thailand,2020-12-07,18,0.26,56,0.81
Thailand,2020-12-21,76,1.09,132,1.9
Thailand,2021-01-04,37,0.53,169,2.43
Thailand,2021-01-11,47,0.67,216,3.1
Thailand,2021-01-25,32,0.46,248,3.56
Thailand,2021-02-08,33,0.47,281,4.03
Thailand,2021-02-22,108,1.54,389,5.57
Thailand,2021-03-08,29,0.41,418,5.98
Thailand,2021-03-22,33,0.47,451,6.45
Thailand,2021-04-05,29,0.41,480,6.86
Thailand,2021-04-19,129,1.84,609,8.7
Thailand,2021-05-03,99,1.42,708,10.12
Thailand,2021-05-17,589,8.42,1297,18.54
Thailand,2021-05-31,613,8.76,1910,27.3
Thailand,2021-06-14,229,3.27,2139,30.57
Thailand,2021-06-28,389,5.56,2528,36.13
Thailand,2021-07-12,208,2.97,2736,39.1
Thailand,2021-07-26,548,7.83,3284,46.93
Thailand,2021-08-09,298,4.26,3582,51.19
Thailand,2021-08-23,291,4.16,3873,55.35
Thailand,2021-09-06,308,4.4,4181,59.75
Thailand,2021-09-20,437,6.25,4618,66.0
Thailand,2021-10-04,784,11.21,5402,77.21
Thailand,2021-10-18,941,13.45,6343,90.66
Thailand,2021-11-01,734,10.49,7077,101.15
Thailand,2021-11-15,171,2.44,7248,103.59
Thailand,2021-11-29,14,0.2,7262,103.79
Togo,2020-05-25,3,0.35,3,0.35
Togo,2020-06-08,4,0.47,7,0.82
Togo,2020-07-20,2,0.24,9,1.06
Togo,2020-09-28,5,0.59,14,1.65
Togo,2020-10-12,1,0.12,15,1.77
Togo,2020-11-23,1,0.12,16,1.89
Togo,2020-12-07,1,0.12,17,2.01
Togo,2020-12-21,8,0.94,25,2.95
Togo,2021-01-04,5,0.59,30,3.54
Togo,2021-01-25,6,0.71,36,4.25
Togo,2021-02-08,40,4.72,76,8.97
Togo,2021-02-22,40,4.72,116,13.69
Togo,2021-03-08,36,4.25,152,17.94
Togo,2021-03-22,12,1.42,164,19.36
Togo,2021-04-05,8,0.94,172,20.3
Togo,2021-04-19,14,1.65,186,21.95
Togo,2021-05-03,8,0.94,194,22.89
Togo,2021-06-14,25,2.95,219,25.84
Togo,2021-06-28,27,3.18,246,29.02
Togo,2021-07-12,24,2.83,270,31.85
Togo,2021-07-26,24,2.83,294,34.68
Togo,2021-08-09,44,5.19,338,39.87
Trinidad and Tobago,2020-06-22,1,0.71,1,0.71
Trinidad and Tobago,2020-08-17,1,0.71,2,1.42
Trinidad and Tobago,2020-08-31,10,7.13,12,8.55
Trinidad and Tobago,2020-09-14,5,3.56,17,12.11
Trinidad and Tobago,2020-09-28,1,0.71,18,12.82
Trinidad and Tobago,2020-11-09,4,2.85,22,15.67
Trinidad and Tobago,2020-11-23,1,0.71,23,16.38
Trinidad and Tobago,2020-12-07,9,6.41,32,22.79
Trinidad and Tobago,2020-12-21,3,2.14,35,24.93
Trinidad and Tobago,2021-01-25,1,0.71,36,25.64
Trinidad and Tobago,2021-02-22,4,2.85,40,28.49
Trinidad and Tobago,2021-03-08,2,1.43,42,29.92
Trinidad and Tobago,2021-03-22,6,4.28,48,34.2
Trinidad and Tobago,2021-04-05,8,5.7,56,39.9
Trinidad and Tobago,2021-04-19,70,49.88,126,89.78
Trinidad and Tobago,2021-05-03,197,140.38,323,230.16
Trinidad and Tobago,2021-05-17,142,101.18,465,331.34
Trinidad and Tobago,2021-05-31,28,19.95,493,351.29
Trinidad and Tobago,2021-06-14,23,16.39,516,367.68
Trinidad and Tobago,2021-06-28,11,7.84,527,375.52
Trinidad and Tobago,2021-07-12,8,5.7,535,381.22
Trinidad and Tobago,2021-07-26,11,7.84,546,389.06
Trinidad and Tobago,2021-08-09,49,34.92,595,423.98
Trinidad and Tobago,2021-08-23,28,19.95,623,443.93
Trinidad and Tobago,2021-09-20,23,16.39,646,460.32
Trinidad and Tobago,2021-10-04,65,46.32,711,506.64
Trinidad and Tobago,2021-10-18,124,88.36,835,595.0
Trinidad and Tobago,2021-11-01,117,83.37,952,678.37
Trinidad and Tobago,2021-11-15,104,74.11,1056,752.48
Trinidad and Tobago,2021-11-29,12,8.55,1068,761.03
Turkey,2020-05-11,95,1.12,95,1.12
Turkey,2020-05-25,74,0.87,169,1.99
Turkey,2020-06-08,33,0.39,202,2.38
Turkey,2020-06-22,21,0.25,223,2.63
Turkey,2020-07-06,20,0.24,243,2.87
Turkey,2020-07-20,1,0.01,244,2.88
Turkey,2020-08-03,10,0.12,254,3.0
Turkey,2020-08-17,4,0.05,258,3.05
Turkey,2020-08-31,10,0.12,268,3.17
Turkey,2020-09-14,11,0.13,279,3.3
Turkey,2020-09-28,11,0.13,290,3.43
Turkey,2020-10-12,2,0.02,292,3.45
Turkey,2020-10-26,2,0.02,294,3.47
Turkey,2020-11-23,32,0.38,326,3.85
Turkey,2020-12-07,1,0.01,327,3.86
Turkey,2020-12-21,24,0.28,351,4.14
Turkey,2021-01-04,67,0.79,418,4.93
Turkey,2021-01-11,12,0.14,430,5.07
Turkey,2021-01-25,230,2.7,660,7.77
Turkey,2021-02-08,335,3.94,995,11.71
Turkey,2021-02-22,1104,12.98,2099,24.69
Turkey,2021-03-08,1135,13.35,3234,38.04
Turkey,2021-03-22,978,11.5,4212,49.54
Turkey,2021-04-05,1375,16.17,5587,65.71
Turkey,2021-04-19,21,0.25,5608,65.96
Turkey,2021-05-03,144,1.69,5752,67.65
Turkey,2021-05-17,292,3.43,6044,71.08
Turkey,2021-05-31,290,3.41,6334,74.49
Turkey,2021-06-14,270,3.17,6604,77.66
Turkey,2021-06-28,1143,13.44,7747,91.1
Turkey,2021-07-12,4053,47.66,11800,138.76
Turkey,2021-07-26,1260,14.82,13060,153.58
Turkey,2021-08-09,12442,146.3,25502,299.88
Turkey,2021-08-23,32547,382.71,58049,682.59
Turkey,2021-09-06,1319,15.51,59368,698.1
Turkey,2021-09-20,2714,31.91,62082,730.01
Turkey,2021-10-04,3008,35.37,65090,765.38
Turkey,2021-10-18,1716,20.18,66806,785.56
Turkey,2021-11-01,361,4.24,67167,789.8
Turkey,2021-11-15,2426,28.53,69593,818.33
Turkey,2021-11-29,2249,26.45,71842,844.78
Turkey,2021-12-13,85,1.0,71927,845.78
Uganda,2020-05-11,27,0.57,27,0.57
Uganda,2020-05-25,1,0.02,28,0.59
Uganda,2020-07-06,4,0.08,32,0.67
Uganda,2020-07-20,2,0.04,34,0.71
Uganda,2020-08-03,9,0.19,43,0.9
Uganda,2020-08-17,31,0.66,74,1.56
Uganda,2020-08-31,27,0.57,101,2.13
Uganda,2020-09-14,37,0.79,138,2.92
Uganda,2020-09-28,10,0.21,148,3.13
Uganda,2020-10-12,8,0.17,156,3.3
Uganda,2020-10-26,2,0.04,158,3.34
Uganda,2020-11-09,26,0.55,184,3.89
Uganda,2020-11-23,29,0.62,213,4.51
Uganda,2020-12-07,2,0.04,215,4.55
Uganda,2020-12-21,39,0.83,254,5.38
Uganda,2021-01-04,59,1.25,313,6.63
Uganda,2021-01-25,25,0.53,338,7.16
Uganda,2021-02-08,2,0.04,340,7.2
Uganda,2021-02-22,8,0.17,348,7.37
Uganda,2021-03-08,9,0.19,357,7.56
Uganda,2021-03-22,10,0.21,367,7.77
Uganda,2021-04-05,26,0.55,393,8.32
Uganda,2021-04-19,17,0.36,410,8.68
Uganda,2021-05-03,11,0.23,421,8.91
Uganda,2021-05-17,17,0.36,438,9.27
Uganda,2021-05-31,21,0.45,459,9.72
Uganda,2021-06-14,172,3.65,631,13.37
Uganda,2021-06-28,114,2.42,745,15.79
Uganda,2021-07-12,12,0.25,757,16.04
Uganda,2021-07-26,15,0.32,772,16.36
Uganda,2021-08-09,17,0.36,789,16.72
Uganda,2021-08-23,5,0.11,794,16.83
Ukraine,2020-05-11,2,0.05,2,0.05
Ukraine,2020-05-25,9,0.21,11,0.26
Ukraine,2020-06-08,23,0.53,34,0.79
Ukraine,2020-07-06,14,0.32,48,1.11
Ukraine,2020-07-20,3,0.07,51,1.18
Ukraine,2020-08-03,3,0.07,54,1.25
Ukraine,2020-08-17,10,0.23,64,1.48
Ukraine,2020-09-28,2,0.05,66,1.53
Ukraine,2020-10-12,3,0.07,69,1.6
Ukraine,2020-10-26,2,0.05,71,1.65
Ukraine,2020-11-23,1,0.02,72,1.67
Ukraine,2020-12-07,1,0.02,73,1.69
Ukraine,2021-01-04,45,1.04,118,2.73
Ukraine,2021-01-11,27,0.62,145,3.35
Ukraine,2021-01-25,25,0.58,170,3.93
Ukraine,2021-02-22,6,0.14,176,4.07
Ukraine,2021-03-08,26,0.6,202,4.67
Ukraine,2021-03-22,36,0.83,238,5.5
Ukraine,2021-04-05,2,0.05,240,5.55
Ukraine,2021-05-17,4,0.09,244,5.64
Ukraine,2021-05-31,21,0.48,265,6.12
Ukraine,2021-06-14,3,0.07,268,6.19
Ukraine,2021-06-28,42,0.97,310,7.16
Ukraine,2021-07-12,33,0.76,343,7.92
Ukraine,2021-07-26,32,0.74,375,8.66
Ukraine,2021-09-06,10,0.23,385,8.89
Ukraine,2021-09-20,41,0.94,426,9.83
Ukraine,2021-10-04,12,0.28,438,10.11
Ukraine,2021-10-18,2,0.05,440,10.16
Ukraine,2021-11-01,92,2.12,532,12.28
Ukraine,2021-11-15,4,0.09,536,12.37
Ukraine,2021-11-29,1,0.02,537,12.39
United Arab Emirates,2020-05-11,133,13.31,133,13.31
United Arab Emirates,2020-05-25,891,89.18,1024,102.49
United Arab Emirates,2020-06-08,18,1.8,1042,104.29
United Arab Emirates,2020-06-22,106,10.61,1148,114.9
United Arab Emirates,2020-07-06,151,15.11,1299,130.01
United Arab Emirates,2020-07-20,4,0.4,1303,130.41
United Arab Emirates,2020-08-17,6,0.6,1309,131.01
United Arab Emirates,2020-08-31,65,6.51,1374,137.52
United Arab Emirates,2020-09-14,24,2.4,1398,139.92
United Arab Emirates,2020-09-28,39,3.9,1437,143.82
United Arab Emirates,2020-10-12,69,6.91,1506,150.73
United Arab Emirates,2020-10-26,56,5.6,1562,156.33
United Arab Emirates,2020-11-09,21,2.1,1583,158.43
United Arab Emirates,2020-11-23,67,6.71,1650,165.14
United Arab Emirates,2020-12-07,57,5.71,1707,170.85
United Arab Emirates,2020-12-21,40,4.0,1747,174.85
United Arab Emirates,2021-01-04,155,15.51,1902,190.36
United Arab Emirates,2021-01-11,80,8.01,1982,198.37
United Arab Emirates,2021-01-25,143,14.31,2125,212.68
United Arab Emirates,2021-02-08,324,32.43,2449,245.11
United Arab Emirates,2021-02-22,14,1.4,2463,246.51
United Arab Emirates,2021-05-03,5,0.5,2468,247.01
United Arab Emirates,2021-06-14,2,0.2,2470,247.21
United Arab Emirates,2021-06-28,20,2.0,2490,249.21
United Kingdom,2020-05-11,4753,69.68,4753,69.68
United Kingdom,2020-05-25,2767,40.57,7520,110.25
United Kingdom,2020-06-08,1761,25.82,9281,136.07
United Kingdom,2020-06-22,4716,69.14,13997,205.21
United Kingdom,2020-07-06,2286,33.52,16283,238.73
United Kingdom,2020-07-20,1088,15.95,17371,254.68
United Kingdom,2020-08-03,1190,17.45,18561,272.13
United Kingdom,2020-08-17,2357,34.56,20918,306.69
United Kingdom,2020-08-31,4144,60.76,25062,367.45
United Kingdom,2020-09-14,5667,83.09,30729,450.54
United Kingdom,2020-09-28,9722,142.54,40451,593.08
United Kingdom,2020-10-12,11598,170.04,52049,763.12
United Kingdom,2020-10-26,16190,237.37,68239,1000.49
United Kingdom,2020-11-09,17930,262.88,86169,1263.37
United Kingdom,2020-11-23,18024,264.25,104193,1527.62
United Kingdom,2020-12-07,8463,124.08,112656,1651.7
United Kingdom,2020-12-21,21634,317.18,134290,1968.88
United Kingdom,2021-01-04,18763,275.09,153053,2243.97
United Kingdom,2021-01-11,12672,185.79,165725,2429.76
United Kingdom,2021-01-25,30845,452.23,196570,2881.99
United Kingdom,2021-02-08,33471,490.73,230041,3372.72
United Kingdom,2021-02-22,32917,482.6,262958,3855.32
United Kingdom,2021-03-08,30391,445.57,293349,4300.89
United Kingdom,2021-03-22,35370,518.57,328719,4819.46
United Kingdom,2021-04-05,29672,435.03,358391,5254.49
United Kingdom,2021-04-19,15908,233.23,374299,5487.72
United Kingdom,2021-05-03,14275,209.29,388574,5697.01
United Kingdom,2021-05-17,14373,210.73,402947,5907.74
United Kingdom,2021-05-31,23817,349.19,426764,6256.93
United Kingdom,2021-06-14,37316,547.1,464080,6804.03
United Kingdom,2021-06-28,43423,636.63,507503,7440.66
United Kingdom,2021-07-12,56029,821.45,563532,8262.11
United Kingdom,2021-07-26,56777,832.42,620309,9094.53
United Kingdom,2021-08-09,64211,941.41,684520,10035.94
United Kingdom,2021-08-23,63834,935.88,748354,10971.82
United Kingdom,2021-09-06,77061,1129.81,825415,12101.63
United Kingdom,2021-09-20,77054,1129.71,902469,13231.34
United Kingdom,2021-10-04,75257,1103.36,977726,14334.7
United Kingdom,2021-10-18,76334,1119.15,1054060,15453.85
United Kingdom,2021-11-01,85773,1257.54,1139833,16711.39
United Kingdom,2021-11-15,96485,1414.59,1236318,18125.98
United Kingdom,2021-11-29,103837,1522.38,1340155,19648.36
United Kingdom,2021-12-13,40989,600.95,1381144,20249.31
United States,2020-05-11,5693,17.1,5693,17.1
United States,2020-05-25,4712,14.15,10405,31.25
United States,2020-06-08,4030,12.11,14435,43.36
United States,2020-06-22,6058,18.2,20493,61.56
United States,2020-07-06,8341,25.05,28834,86.61
United States,2020-07-20,10110,30.37,38944,116.98
United States,2020-08-03,7798,23.42,46742,140.4
United States,2020-08-17,5981,17.97,52723,158.37
United States,2020-08-31,4729,14.2,57452,172.57
United States,2020-09-14,4309,12.94,61761,185.51
United States,2020-09-28,4980,14.96,66741,200.47
United States,2020-10-12,5471,16.43,72212,216.9
United States,2020-10-26,7362,22.11,79574,239.01
United States,2020-11-09,12100,36.35,91674,275.36
United States,2020-11-23,13380,40.19,105054,315.55
United States,2020-12-07,12972,38.96,118026,354.51
United States,2020-12-21,15440,46.38,133466,400.89
United States,2021-01-04,20907,62.8,154373,463.69
United States,2021-01-11,18314,55.01,172687,518.7
United States,2021-01-25,37854,113.7,210541,632.4
United States,2021-02-08,34708,104.25,245249,736.65
United States,2021-02-22,35523,106.7,280772,843.35
United States,2021-03-08,39594,118.93,320366,962.28
United States,2021-03-22,52468,157.6,372834,1119.88
United States,2021-04-05,68595,206.04,441429,1325.92
United States,2021-04-19,80503,241.81,521932,1567.73
United States,2021-05-03,68519,205.82,590451,1773.55
United States,2021-05-17,51399,154.39,641850,1927.94
United States,2021-05-31,28894,86.79,670744,2014.73
United States,2021-06-14,20273,60.9,691017,2075.63
United States,2021-06-28,22288,66.95,713305,2142.58
United States,2021-07-12,36798,110.53,750103,2253.11
United States,2021-07-26,79421,238.56,829524,2491.67
United States,2021-08-09,145629,437.44,975153,2929.11
United States,2021-08-23,129662,389.47,1104815,3318.58
United States,2021-09-06,135947,408.35,1240762,3726.93
United States,2021-09-20,133272,400.32,1374034,4127.25
United States,2021-10-04,109572,329.13,1483606,4456.38
United States,2021-10-18,105070,315.61,1588676,4771.99
United States,2021-11-01,99364,298.47,1688040,5070.46
United States,2021-11-15,95518,286.91,1783558,5357.37
United States,2021-11-29,48638,146.1,1832196,5503.47
United States,2021-12-13,9769,29.34,1841965,5532.81
Uruguay,2020-05-11,3,0.86,3,0.86
Uruguay,2020-05-25,14,4.02,17,4.88
Uruguay,2020-06-08,11,3.16,28,8.04
Uruguay,2020-06-22,15,4.3,43,12.34
Uruguay,2020-07-06,13,3.73,56,16.07
Uruguay,2020-07-20,12,3.44,68,19.51
Uruguay,2020-08-03,7,2.01,75,21.52
Uruguay,2020-08-17,1,0.29,76,21.81
Uruguay,2020-09-28,6,1.72,82,23.53
Uruguay,2020-10-12,2,0.57,84,24.1
Uruguay,2020-11-09,3,0.86,87,24.96
Uruguay,2020-11-23,2,0.57,89,25.53
Uruguay,2020-12-07,8,2.3,97,27.83
Uruguay,2020-12-21,13,3.73,110,31.56
Uruguay,2021-01-04,11,3.16,121,34.72
Uruguay,2021-01-11,15,4.3,136,39.02
Uruguay,2021-01-25,50,14.35,186,53.37
Uruguay,2021-02-08,60,17.22,246,70.59
Uruguay,2021-02-22,53,15.21,299,85.8
Uruguay,2021-03-08,101,28.98,400,114.78
Uruguay,2021-03-22,57,16.36,457,131.14
Uruguay,2021-04-05,70,20.09,527,151.23
Uruguay,2021-04-19,134,38.45,661,189.68
Uruguay,2021-05-03,21,6.03,682,195.71
Vietnam,2021-01-04,1,0.01,1,0.01
Vietnam,2021-01-11,1,0.01,2,0.02
Vietnam,2021-02-08,2,0.02,4,0.04
Vietnam,2021-02-22,4,0.04,8,0.08
Vietnam,2021-05-03,15,0.15,23,0.23
Vietnam,2021-05-17,58,0.59,81,0.82
Vietnam,2021-05-31,26,0.26,107,1.08
Vietnam,2021-06-14,14,0.14,121,1.22
Vietnam,2021-06-28,6,0.06,127,1.28
Vietnam,2021-07-26,67,0.68,194,1.96
Vietnam,2021-08-09,106,1.08,300,3.04
Vietnam,2021-08-23,139,1.42,439,4.46
Vietnam,2021-09-06,862,8.78,1301,13.24
Vietnam,2021-09-20,63,0.64,1364,13.88
Vietnam,2021-10-04,62,0.63,1426,14.51
Vietnam,2021-10-18,50,0.51,1476,15.02
Vietnam,2021-11-01,72,0.73,1548,15.75
Vietnam,2021-11-15,55,0.56,1603,16.31
Vietnam,2021-11-29,4,0.04,1607,16.35
Vietnam,2021-12-13,7,0.07,1614,16.42
Zambia,2020-05-11,4,0.21,4,0.21
Zambia,2020-06-08,20,1.06,24,1.27
Zambia,2020-06-22,25,1.32,49,2.59
Zambia,2020-07-06,29,1.53,78,4.12
Zambia,2020-07-20,61,3.22,139,7.34
Zambia,2020-08-03,181,9.57,320,16.91
Zambia,2020-08-17,62,3.28,382,20.19
Zambia,2020-08-31,35,1.85,417,22.04
Zambia,2020-09-14,2,0.11,419,22.15
Zambia,2020-10-12,4,0.21,423,22.36
Zambia,2020-10-26,1,0.05,424,22.41
Zambia,2020-11-09,1,0.05,425,22.46
Zambia,2020-12-07,4,0.21,429,22.67
Zambia,2020-12-21,10,0.53,439,23.2
Zambia,2021-01-04,20,1.06,459,24.26
Zambia,2021-01-11,26,1.37,485,25.63
Zambia,2021-01-25,35,1.85,520,27.48
Zambia,2021-02-08,48,2.54,568,30.02
Zambia,2021-02-22,74,3.91,642,33.93
Zambia,2021-03-08,8,0.42,650,34.35
Zambia,2021-03-22,5,0.26,655,34.61
Zambia,2021-04-05,5,0.26,660,34.87
Zambia,2021-04-19,1,0.05,661,34.92
Zambia,2021-05-03,16,0.85,677,35.77
Zambia,2021-05-31,86,4.55,763,40.32
Zambia,2021-06-14,91,4.81,854,45.13
Zambia,2021-06-28,21,1.11,875,46.24
Zambia,2021-07-12,70,3.7,945,49.94
Zambia,2021-07-26,41,2.17,986,52.11
Zambia,2021-08-09,17,0.9,1003,53.01
Zambia,2021-08-23,7,0.37,1010,53.38
Zambia,2021-09-06,37,1.96,1047,55.34
Zimbabwe,2020-05-11,35,2.32,35,2.32
Zimbabwe,2020-06-08,41,2.72,76,5.04
Zimbabwe,2020-08-03,24,1.59,100,6.63
Zimbabwe,2020-08-17,5,0.33,105,6.96
Zimbabwe,2020-08-31,7,0.46,112,7.42
Zimbabwe,2020-09-14,8,0.53,120,7.95
Zimbabwe,2020-10-12,5,0.33,125,8.28
Zimbabwe,2020-10-26,4,0.27,129,8.55
Zimbabwe,2020-11-09,1,0.07,130,8.62
Zimbabwe,2020-11-23,1,0.07,131,8.69
Zimbabwe,2020-12-07,1,0.07,132,8.76
Zimbabwe,2020-12-21,28,1.86,160,10.62
Zimbabwe,2021-01-04,160,10.6,320,21.22
Zimbabwe,2021-01-11,114,7.55,434,28.77
Zimbabwe,2021-01-25,57,3.78,491,32.55
Zimbabwe,2021-02-08,37,2.45,528,35.0
Zimbabwe,2021-02-22,1,0.07,529,35.07
Zimbabwe,2021-03-08,8,0.53,537,35.6
Zimbabwe,2021-06-28,3,0.2,540,35.8
Zimbabwe,2021-07-12,42,2.78,582,38.58
Zimbabwe,2021-07-26,35,2.32,617,40.9
Zimbabwe,2021-08-09,18,1.19,635,42.09
Zimbabwe,2021-08-23,18,1.19,653,43.28
Zimbabwe,2021-09-06,14,0.93,667,44.21
Zimbabwe,2021-09-20,6,0.4,673,44.61
Zimbabwe,2021-10-04,2,0.13,675,44.74
Zimbabwe,2021-10-18,5,0.33,680,45.07
Zimbabwe,2021-11-01,6,0.4,686,45.47
